Date,Temperature,Precipitation,Weather_Conditions,Humidity,Event_Location,Event_Date,Event_Type,Promotion_Type,Promotion_Start_Date,Promotion_End_Date,Promotion_Discount,Promotion_Items,Receipt_ID,Item_Sold,Quantity_Sold,Total_Sales_Amount,Item_ID,Item_Name,Current_Stock_Level,Reorder_Point,Lead_Time,Expiration_Date
2024-01-15,19.4,4.8,Rainy,82,,,,,,,,,b584abed-13f0-465f-aa99-344804c42f83,Beef,9,20.6,03caf7b9-c5d3-4ea3-aac9-222c9962486f,Beef,217,42,6,2024-10-01
2024-04-22,19.6,7.8,Snowy,100,,,,,,,,,fdb7b217-fb1a-42ed-9dc5-76527353901d,Apples,8,67.4,8ffdbb27-bca0-4af1-ad66-9a66e5252bc4,Apples,392,31,3,2024-05-18
2024-01-23,14.6,0.4,Cloudy,48,,,,Discount,2024-06-04,2024-06-11,40.6,Milk,914fc1a8-de4c-46a4-abc7-c88173fcc2cc,Bread,8,80.39,eb4a50c5-ceed-454f-8e98-d9f438630cf5,Bread,317,73,7,2024-02-10
2024-04-27,22.6,2.9,Cloudy,46,Christopherhaven,2024-01-14,Concert,,,,,,ca3e77e0-737e-4b9d-8029-0813d56a5048,Apples,4,150.21,7209cee6-3c87-4fba-9e08-2a82b7d9bbc0,Apples,140,31,4,2025-03-25
2024-02-27,20.9,16.9,Cloudy,40,,,,,,,,,698d22ca-0ec9-4d8c-85eb-9dd2c8d17d7e,Bananas,6,562.57,3f0eb834-5743-4d87-9110-ef1eb06f28dc,Bananas,284,60,13,2024-07-16
2024-03-12,29.8,19.8,Cloudy,52,,,,Buy-One-Get-One,2024-02-26,2024-06-11,49.3,Bread,a15bd9a2-541f-4b6d-9cbe-6ac232483e14,Eggs,6,498.39,f9cf91d5-54a2-48a8-83c7-04c9781224b9,Eggs,374,81,9,2024-03-24
2024-02-01,19.8,11.7,Sunny,95,,,,,,,,,e75d2226-ad7e-472a-8547-12a3832e82bc,Bread,10,617.99,5ff3db65-bb61-4706-a26c-bb034ef56fa4,Bread,160,39,5,2024-02-08
2024-05-26,28.7,12.9,Rainy,42,,,,Buy-One-Get-One,2024-01-14,2024-06-27,19.4,Chicken,a7b6e6fe-3a41-402f-9fdf-832cba017eb5,Cheese,2,18.29,d82cb28d-03e7-4033-a9f9-871101695be7,Cheese,438,21,2,2025-02-06
2024-06-26,12.3,6.2,Snowy,21,,,,,,,,,8ea06b28-8883-4503-a5b6-f53cfcf66661,Cheese,2,133.19,deee1b13-9254-4881-bf1f-c229df63e297,Cheese,54,92,10,2024-08-07
2024-07-22,20.4,7.2,Rainy,62,Lake Blakefurt,2024-01-04,Parade,,,,,,d0349dc2-606c-4395-9f69-70d8ab14e6dd,Chicken,5,54.46,22e42217-fc5b-4f78-bf1f-464e06651c81,Chicken,477,16,9,2024-10-10
2024-06-06,19.4,13.4,Cloudy,69,,,,Buy-One-Get-One,2024-06-10,2024-07-22,45.6,Bananas,75429415-98f9-41ca-a6f2-7cd64fd49211,Eggs,1,23.06,63474437-b6b3-4903-8775-993435f5c47d,Eggs,132,32,10,2024-06-26
2024-05-17,15.6,10.3,Rainy,45,,,,,,,,,8cadbc6c-a0ae-44de-96f8-4fb538e17b05,Eggs,3,56.31,0214ef38-eef2-419c-82a5-9179adb0cb4c,Eggs,482,18,12,2024-05-20
2024-02-12,22.3,16.0,Rainy,44,Mitchellburgh,2024-04-30,Festival,Buy-One-Get-One,2024-02-04,2024-06-22,48.9,Chicken,a6727433-567f-42f0-b4fd-df22ed9a150d,Bananas,4,86.92,26ae6983-a5bb-4ad9-9328-81ed8e62c237,Bananas,255,37,10,2024-03-14
2024-04-16,30.3,0.0,Cloudy,55,,,,,,,,,6db828ba-0ca6-494e-9fe6-cccd4a332b91,Beef,9,314.12,933f12d4-d055-4e15-8d32-0df442a73bd0,Beef,315,37,6,2025-01-20
2024-01-28,11.6,14.3,Snowy,71,South Amyhaven,2024-06-19,Concert,,,,,,0607e4c2-f097-4e94-a08b-eae26095ba07,Milk,6,130.93,17346f98-480f-4a55-b7f8-37a76fde249b,Milk,395,75,1,2024-07-03
2024-05-04,24.4,18.8,Snowy,98,Smithhaven,2024-03-22,Concert,,,,,,8680e659-efb0-44a2-a485-bfa15020909d,Milk,1,37.6,59da77f4-af3d-4fbb-89d7-c444e3a191fe,Milk,55,60,5,2024-11-10
2024-04-05,16.3,3.8,Rainy,58,East Donaldburgh,2024-07-14,Concert,Discount,2024-02-22,2024-04-22,21.2,Cheese,453e9a28-6b71-4297-b50b-6fa834f56e79,Apples,9,824.96,c0ed5627-56f6-4505-b4f2-43f7422840bd,Apples,89,19,3,2024-11-24
2024-02-18,31.6,11.8,Cloudy,40,,,,Buy-One-Get-One,2024-03-29,2024-04-18,19.7,Apples,8b4a1792-e346-4188-9278-7bb2e0c387c5,Apples,6,354.46,c58742a8-4648-4305-9342-dc299c8ce2bd,Apples,415,75,8,2024-06-01
2024-02-21,10.8,17.4,Sunny,58,,,,,,,,,ae263a71-f515-45fd-8ba1-9e9ff89c1faf,Chicken,10,911.26,8a090ff4-8c17-41d1-9f61-79e22cb948a6,Chicken,52,98,8,2024-03-09
2024-03-22,15.4,17.8,Cloudy,97,New Jennifer,2024-05-26,Parade,Discount,2024-06-02,2024-07-09,33.1,Beef,a56b36f4-5345-44d0-9099-90ae16c67a07,Bread,1,74.37,09a05bf7-68c6-4a95-9219-cd6d0e3c8024,Bread,61,66,10,2025-02-19
2024-06-16,32.6,18.5,Snowy,58,,,,,,,,,dd34f1a5-067e-4e05-a975-7d10cc935e69,Milk,4,264.24,c3b8872d-32f7-4fc2-8fd5-4ebce9a433f5,Milk,191,95,13,2024-11-16
2024-04-19,30.7,6.2,Rainy,82,,,,Buy-One-Get-One,2024-01-27,2024-05-05,8.7,Chicken,24fe9434-4221-4141-ba3d-dcc76e405bca,Apples,2,54.81,6708b500-b285-4d45-af2e-cde45f74d052,Apples,453,37,5,2024-05-22
2024-06-23,22.7,4.5,Snowy,81,,,,,,,,,5a38987a-aad8-4c16-8a1e-1e0150ec42b3,Bread,8,131.98,bef1cbd9-e610-43a2-9e33-8542a77f0f10,Bread,374,47,4,2024-12-23
2024-05-17,24.2,18.8,Sunny,50,,,,Seasonal Offer,2024-01-23,2024-02-29,17.1,Bananas,177a2334-7561-4c57-b882-d49daa2d88bc,Apples,2,168.61,53be0b04-e0f5-4d0a-902d-a0bef6b2daf8,Apples,469,93,7,2024-12-06
2024-04-07,12.1,13.5,Snowy,22,West Jesse,2024-04-24,Sports,,,,,,6802b17f-904f-45d9-92fd-97f2a3705b40,Milk,6,18.41,dd2bc037-3c01-42b9-b294-271ea9546b47,Milk,305,63,4,2024-04-10
2024-01-13,27.1,16.1,Rainy,70,Marquezmouth,2024-05-24,Sports,,,,,,acbe0c97-e08b-4b28-9d23-ce5e747d2116,Cheese,7,359.36,be110047-31c1-4ab3-9a2f-120f190968d9,Cheese,359,40,11,2024-04-18
2024-03-01,16.9,1.0,Snowy,89,Port Deannaville,2024-05-31,Parade,Buy-One-Get-One,2024-03-28,2024-06-03,33.6,Milk,8de20ba2-4f46-4116-8f7d-d3e977218ac7,Apples,6,467.75,09839895-c6b5-486d-9c20-8f72e5871214,Apples,316,20,14,2024-08-20
2024-06-16,17.3,5.1,Rainy,97,,,,,,,,,23a143c0-1bf6-4f16-b800-887bd1bc2967,Chicken,4,183.18,e579e76d-9f7e-4b19-8604-b9b0d232c45c,Chicken,129,99,5,2024-06-22
2024-03-19,34.3,3.0,Rainy,47,,,,Seasonal Offer,2024-02-26,2024-07-17,31.0,Chicken,c13a46e5-be87-4dd4-acc6-72ea797c5229,Bananas,1,71.47,70e8a260-bcd5-488a-add6-a8024ed8c45f,Bananas,394,95,5,2024-07-04
2024-04-08,22.7,9.3,Rainy,27,,,,Buy-One-Get-One,2024-06-24,2024-07-19,26.2,Milk,e930ebad-595d-47d8-83ae-e25fb8b43bf0,Bananas,5,364.38,cf35a5b6-c0e5-4330-91bb-a2de1b25510f,Bananas,125,69,6,2024-04-20
2024-01-20,10.8,9.6,Rainy,25,,,,,,,,,7ca2b175-a48a-4314-bedb-62a76a92a009,Bananas,7,678.0,254665ba-ff8e-4b8b-874b-6d500e640ccd,Bananas,204,30,9,2025-01-08
2024-04-05,23.8,16.5,Cloudy,52,,,,Seasonal Offer,2024-06-12,2024-06-12,11.5,Apples,0cb776cb-8614-433c-a5c7-99acbbad3282,Apples,1,51.53,d2904b03-b805-4c37-90ad-f41eb28c2dc1,Apples,295,30,2,2025-05-24
2024-03-12,26.4,18.2,Cloudy,68,,,,Buy-One-Get-One,2024-05-17,2024-06-20,40.4,Bread,a2767acb-d55c-4b94-b39c-e910bfff51a5,Eggs,5,59.39,bdeeed80-ace6-4a9f-9aef-0878a43b6c12,Eggs,474,44,2,2024-09-25
2024-07-20,30.2,17.8,Cloudy,90,,,,,,,,,26c17933-7062-415b-a1c0-7082a3302c55,Bananas,5,366.54,2899a805-af5d-44e2-9c3b-4544ebfe8c16,Bananas,131,79,3,2025-04-06
2024-04-05,19.3,12.7,Sunny,26,,,,,,,,,12a7763e-52b9-403c-b2cf-39f444337517,Bread,10,810.87,9f0c7752-4050-4f4f-a75d-119683aacd66,Bread,268,26,13,2024-10-05
2024-06-09,32.3,3.9,Snowy,21,,,,,,,,,d8df21c8-a7b2-464f-875a-452b5cb411b4,Bread,4,78.16,7d7863db-cc12-4609-8f20-794fa6af7c50,Bread,91,22,9,2024-06-25
2024-06-30,25.0,17.6,Rainy,82,Katherineburgh,2024-06-20,Sports,Seasonal Offer,2024-02-18,2024-06-06,14.2,Cheese,5d05bc2f-69ea-41ce-bf57-40802340c4d2,Bananas,4,372.66,52866662-820b-4941-997b-3e790cff4e61,Bananas,195,53,4,2025-06-19
2024-02-26,34.4,13.3,Sunny,54,,,,,,,,,e0545a8e-2fcd-4b23-8310-986a58740a80,Chicken,1,56.81,be135c40-c4e0-4d97-a211-3a7f84311b6a,Chicken,401,86,10,2024-07-31
2024-07-03,25.6,11.3,Cloudy,28,Kristophertown,2024-01-16,Festival,Buy-One-Get-One,2024-05-12,2024-05-18,32.3,Cheese,305d48be-b4ff-4f01-a568-d5ecd3dd8a1e,Chicken,8,288.14,862e0e61-f024-4860-b491-7a591a9d844b,Chicken,93,78,3,2024-07-21
2024-03-09,29.6,12.6,Snowy,46,,,,Buy-One-Get-One,2024-06-07,2024-07-07,43.4,Milk,a04dcb7d-8b0b-4cdd-ab4a-49bce5f9bb2a,Eggs,10,695.77,263d6874-df49-4d8a-a8cf-d41d54e039b4,Eggs,326,72,6,2024-04-21
2024-01-23,22.2,13.8,Cloudy,23,,,,Buy-One-Get-One,2024-03-21,2024-06-15,30.9,Cheese,5375cd82-9858-4312-915a-82010ed47e11,Eggs,10,294.42,db4cb4b5-c589-4c93-a24f-b7eea3bcef71,Eggs,88,24,4,2024-01-26
2024-04-13,12.3,18.1,Snowy,92,,,,Flash Sale,2024-06-13,2024-06-26,13.5,Milk,58fa1d8e-4d18-46a5-a2f0-cc4020cc9ba8,Apples,8,188.42,b1c69dc1-7fc5-48d0-bd78-eb04b4a7fa8e,Apples,142,54,5,2024-05-29
2024-07-13,14.8,12.6,Sunny,51,Lake Christina,2024-07-21,Concert,Buy-One-Get-One,2024-06-20,2024-07-05,30.8,Eggs,14072438-6ccc-4cd0-ac5d-1bd068467f98,Chicken,4,12.96,dae7f85e-41a5-4a8d-8c58-bc0b36aba39c,Chicken,187,45,3,2024-07-21
2024-06-11,16.2,13.7,Cloudy,52,,,,,,,,,936f59bd-4bf8-42fd-a7ff-30381f75cb7c,Chicken,2,15.98,2c6d8e6e-d6d0-4cf5-ae1e-5ac0f21ea273,Chicken,176,79,2,2025-05-23
2024-07-23,14.4,8.4,Sunny,76,,,,Flash Sale,2024-02-27,2024-05-17,42.4,Cheese,5a81f07d-2d5d-4ae6-8b5e-7ba2f7387e42,Bananas,8,136.65,8d9a4e32-c8cf-4b0a-9a5d-49bc8010a29e,Bananas,81,100,3,2025-05-22
2024-07-20,16.5,17.5,Snowy,100,Josestad,2024-04-23,Parade,Discount,2024-03-25,2024-07-24,6.7,Chicken,0bd0eae2-bc85-4e57-944c-14f574979f8a,Milk,3,272.51,1736fa69-74c3-4f67-8e4d-6a83e52536ff,Milk,409,34,11,2024-10-28
2024-01-28,32.4,13.3,Cloudy,37,,,,,,,,,0a6d8ec9-fcec-49f8-852d-8ea0ae3fc388,Bread,1,85.25,8f12d1b3-930e-4eac-b332-6fa40f4bc5a5,Bread,137,75,4,2024-04-08
2024-07-18,29.1,15.6,Rainy,48,North Angelaton,2024-06-04,Sports,,,,,,94609d4d-0cec-4c8a-a83f-8182523e4bbf,Eggs,8,465.23,b6d03622-14d8-4bff-b17b-7fdb2521d678,Eggs,247,48,12,2024-11-09
2024-05-18,19.0,13.0,Cloudy,26,,,,,,,,,163437e7-8942-49ac-b573-53a57409d92d,Chicken,2,188.96,cabf8254-a4f0-4d9f-a37f-4e80bd2cf215,Chicken,212,54,9,2024-06-15
2024-05-12,29.5,7.3,Cloudy,94,,,,,,,,,68d5b279-68f4-40a9-9bdb-f1231b01be67,Milk,5,229.74,d011f8b9-1c84-4c2f-be16-8935bd54722b,Milk,99,45,10,2024-06-02
2024-02-03,11.8,11.7,Sunny,87,,,,,,,,,129f2336-ff33-462f-af3c-90e5360d6515,Bread,3,28.71,521833db-b671-478f-956a-586e857a96d2,Bread,86,46,2,2024-10-12
2024-07-22,34.8,9.8,Rainy,98,,,,Flash Sale,2024-03-23,2024-06-26,44.5,Chicken,657a6167-6e67-4450-95b0-c4a6676964b9,Apples,7,360.29,b725ef6f-dc0c-42f2-8006-08f2ead34f4c,Apples,222,68,7,2025-03-31
2024-02-10,34.3,6.5,Sunny,95,Nathanfurt,2024-06-01,Parade,,,,,,f974149a-9245-4913-a6c2-e1d6a68a39bd,Eggs,2,185.07,ac2170ae-7b65-4808-ad81-0e47efb58856,Eggs,332,16,6,2024-10-09
2024-03-09,15.1,5.9,Cloudy,21,Floresville,2024-05-16,Parade,Buy-One-Get-One,2024-02-18,2024-04-11,26.1,Bananas,3f02487d-0895-4a2a-be4a-2e918cc9f689,Chicken,4,229.51,d24777a2-2cf2-4c2d-85c4-99e79ebb7fd9,Chicken,253,52,3,2024-03-26
2024-01-04,26.9,16.6,Snowy,43,,,,,,,,,b540060a-448d-484a-9c4f-d8fca4c7d1b5,Cheese,5,453.94,5ce1289d-2de5-4b58-a360-df9f24c18f3c,Cheese,342,79,6,2024-02-18
2024-05-19,26.4,4.5,Snowy,95,,,,Seasonal Offer,2024-06-11,2024-06-14,25.9,Beef,2b012850-1f30-4ab9-9df8-1231b701547b,Bananas,1,38.87,e7d7f904-ba16-46fe-a0c2-4940b9716c84,Bananas,98,15,5,2025-03-27
2024-05-25,13.9,7.4,Sunny,57,New Robin,2024-01-27,Sports,Flash Sale,2024-06-23,2024-07-14,39.2,Apples,c32a44ab-9d2f-4f20-ab3e-cd522d80c1f9,Cheese,10,396.94,5c6a1023-c43d-40f3-8fc5-eb5784bac9d9,Cheese,382,36,4,2024-12-24
2024-05-10,20.5,5.3,Cloudy,90,Ralphborough,2024-04-27,Parade,,,,,,1ec9d3f6-b15f-4f66-8b68-32bf9c8b6f54,Chicken,5,40.56,7087b166-f3bd-4396-9ad4-b832e2d7e41e,Chicken,245,96,3,2024-05-24
2024-03-18,10.3,4.2,Snowy,98,South Danielle,2024-04-03,Sports,Buy-One-Get-One,2024-02-08,2024-07-02,12.5,Bread,29747651-d452-476f-8dc6-b95d691bcc72,Cheese,10,395.82,0b6896c4-6bfe-4bbf-9c46-ec952aead857,Cheese,248,95,3,2024-06-29
2024-07-22,34.1,15.6,Sunny,29,South George,2024-04-27,Festival,Buy-One-Get-One,2024-05-13,2024-06-10,38.8,Milk,4528557e-3bd0-40ae-bd25-d7a91c2ba110,Milk,9,356.34,2185439b-dbe6-49ac-8f27-2b7a60715b63,Milk,185,32,2,2024-09-24
2024-01-12,12.0,3.9,Cloudy,74,,,,Seasonal Offer,2024-07-08,2024-07-19,10.3,Beef,bb50286c-838a-4d98-87ad-ef62bb88698c,Bananas,7,156.78,85fab379-f5ab-4274-970d-4982970cfe35,Bananas,137,82,10,2024-02-23
2024-01-23,20.8,4.7,Sunny,76,,,,,,,,,3e0c5a59-f580-4788-8829-46bbb820942c,Apples,8,556.95,3ddaefe1-1c0e-422b-a9e7-eb0a633995a5,Apples,255,11,9,2024-03-10
2024-06-22,31.3,9.1,Sunny,33,,,,Flash Sale,2024-06-29,2024-07-08,29.1,Bananas,df7e7bb1-ae64-4aae-b002-c61eb85f67e9,Beef,7,311.49,f8a12889-9682-457c-ab5b-c765ed5b1429,Beef,425,28,4,2024-11-28
2024-04-05,20.8,13.4,Cloudy,94,,,,,,,,,7b1df3e7-9470-4b85-bd08-32d8c85e409a,Bread,5,156.44,c16d069e-b24c-4ff4-9bab-e28b8a7c6c67,Bread,134,94,5,2024-04-25
2024-06-14,27.5,13.5,Sunny,40,North Thomas,2024-06-11,Sports,,,,,,4ec2f89e-fd50-45e8-8997-10119110a5ba,Chicken,3,196.2,ae14881b-2d85-46c3-bd54-0733c44bfcdb,Chicken,393,74,1,2025-05-10
2024-04-03,20.0,10.3,Rainy,37,Latashamouth,2024-04-03,Parade,,,,,,88d72196-5aad-457d-aefb-afc48aebf35c,Apples,10,606.98,54158dba-c232-45c1-9e04-63296236328b,Apples,171,96,7,2024-04-18
2024-05-06,17.7,5.0,Rainy,59,,,,,,,,,ca5c2dd8-350b-4b28-ba72-1096ff832a45,Beef,10,577.01,8266fab5-cf38-4259-9cd7-da2b6418542c,Beef,490,77,1,2024-07-16
2024-01-18,10.0,0.5,Sunny,50,,,,Flash Sale,2024-01-09,2024-05-17,32.8,Cheese,71a2ecca-a28a-47cd-bbb4-d5755a0b294b,Milk,4,38.21,05c63fa6-ace8-47c0-9405-98107e0eb0e1,Milk,465,61,6,2024-11-25
2024-04-06,21.6,2.8,Sunny,41,,,,Discount,2024-04-25,2024-05-18,47.9,Milk,48ce8d53-f1f0-41d5-81d2-e5fea224e701,Bananas,4,351.46,14d15bf0-9e62-4c2b-a2d6-39609eb6e342,Bananas,75,88,7,2024-10-31
2024-03-24,21.7,6.0,Sunny,72,South Jocelynfurt,2024-07-08,Concert,,,,,,0304e319-18cd-4403-9f86-96087e3329ad,Bananas,1,27.64,3fa2f183-29df-4d0a-98dd-e8c58394b257,Bananas,334,19,14,2025-02-13
2024-04-17,15.5,14.6,Rainy,34,,,,,,,,,3ea6ab64-2df9-47a7-89a3-41b0fabfbf1a,Eggs,4,124.07,08cb2936-a081-481e-92dc-e0ed077763a5,Eggs,253,41,8,2024-11-30
2024-06-23,34.5,13.7,Cloudy,34,,,,Seasonal Offer,2024-06-15,2024-06-28,28.2,Cheese,44451f0d-1fd0-4eb2-b716-0aac444d0156,Apples,8,342.4,43a05320-63c1-4643-a577-61e7d8c2e9ed,Apples,391,50,3,2024-09-11
2024-03-02,23.1,11.9,Rainy,25,,,,,,,,,a3f4aa5b-37bb-4334-973a-de35a1574c49,Bananas,6,303.64,1c87ca04-f6b2-414a-81b7-5e34ab37964b,Bananas,153,15,13,2024-05-16
2024-02-14,26.5,12.5,Cloudy,74,Lake William,2024-07-05,Parade,,,,,,9ed90689-d3a8-463e-a8f1-ed0eaa62adbe,Bread,5,445.39,f5ad5485-c30a-42a1-adc7-1df24154f1c4,Bread,136,26,13,2024-04-11
2024-02-27,26.0,8.7,Snowy,89,Jonathanchester,2024-05-11,Parade,,,,,,7656db54-804b-49d2-9626-dc2fba5a5dd9,Bread,3,283.87,1b0d0c3b-e6a5-4296-8542-f8a64dd7c473,Bread,259,96,9,2024-04-02
2024-06-14,12.0,1.6,Cloudy,58,,,,,,,,,6adecaf6-5498-4ea1-b103-7e67b5a0ca37,Chicken,9,10.95,4d3329aa-3fd0-4592-8346-30ba99b0fd10,Chicken,437,31,5,2024-06-28
2024-04-22,34.6,11.0,Rainy,57,,,,,,,,,87695d63-b02d-47ac-b711-11382ff7656c,Eggs,8,174.38,15532af6-3aca-4334-9d31-42a50c489759,Eggs,232,28,7,2024-05-31
2024-04-06,10.1,4.1,Snowy,43,,,,,,,,,086d1591-f4bf-459e-b120-16b2a589cec6,Bananas,3,225.06,2af5b3de-eac0-42e3-8446-6b15dbbefe6a,Bananas,54,14,2,2024-11-15
2024-02-08,24.5,15.2,Sunny,52,Laurenfort,2024-05-20,Festival,Buy-One-Get-One,2024-01-11,2024-04-05,6.8,Milk,9cdf431b-7526-4138-b720-bfe106c9f3fa,Bread,5,311.74,adcba2fe-ba4d-4f73-9500-afb767eed1c8,Bread,333,44,14,2024-03-15
2024-03-21,23.4,18.6,Sunny,47,,,,,,,,,c27f6362-20c6-4605-a199-c0d3e341f525,Eggs,7,90.49,62e57036-c84f-47a5-bf7f-c2cfea4cad37,Eggs,72,82,4,2024-04-05
2024-07-11,27.2,13.9,Snowy,70,,,,,,,,,1be27a88-d0ef-46ad-ba12-5717c5798e1b,Cheese,1,53.65,61ab8677-4913-4094-a4b1-8fca6952b014,Cheese,72,96,12,2024-07-23
2024-06-30,25.4,18.2,Snowy,85,New Eugeneview,2024-06-05,Concert,,,,,,9b59a536-5d64-4c02-a0e7-851f57c69cdb,Chicken,2,121.49,42fa8d38-e7ac-422a-b124-b847dfb47133,Chicken,166,44,7,2024-07-13
2024-07-22,33.7,3.7,Snowy,38,,,,Discount,2024-04-21,2024-06-28,43.2,Chicken,dd48f4b3-d97d-4968-9523-27d4fdad29a9,Eggs,10,330.16,04ff89ad-ce8d-4f5a-8eae-34b439be1832,Eggs,470,76,4,2024-07-24
2024-06-18,23.8,12.1,Snowy,70,,,,,,,,,bc37bf56-c1d2-41fd-b3c1-44e6a8ce0d6b,Chicken,8,215.01,ae40bc03-e197-4c65-b8cf-848020e28b08,Chicken,254,31,12,2024-08-16
2024-02-19,31.1,8.3,Snowy,37,,,,,,,,,05c2b46e-3e32-4819-b5e7-1a76a2471a25,Milk,3,213.52,4e563075-3ab5-42e1-b9dc-47f3373efe4d,Milk,460,62,9,2024-02-28
2024-04-30,28.8,11.0,Snowy,63,,,,,,,,,9af203aa-aeb5-4ea4-b2d4-72ce90c11adc,Milk,3,93.71,5c1232f1-0de5-41f2-a6e7-d7e2dcf6d068,Milk,428,91,8,2024-08-05
2024-03-08,28.8,1.2,Snowy,80,,,,,,,,,513f9cbc-84a6-4609-b844-38cdd8c493c3,Cheese,10,244.06,c34138d5-afe3-458a-94e4-a93ebe4d3f96,Cheese,243,91,4,2024-07-21
2024-02-09,14.8,4.3,Sunny,34,,,,Discount,2024-06-01,2024-07-18,39.8,Bananas,f935bf62-228b-4d60-bb21-99983574b1ac,Apples,3,13.03,850d7de3-9777-492c-8a46-5629d45fd7cf,Apples,481,53,4,2024-05-11
2024-03-31,32.5,10.0,Sunny,58,,,,Seasonal Offer,2024-07-10,2024-07-19,12.0,Bananas,58137958-9279-4ded-92cc-ec652caaa7e8,Beef,1,34.33,e35ead9d-a1b7-443a-907b-2ffb0b9d28f7,Beef,318,22,13,2024-07-11
2024-07-16,18.3,10.9,Snowy,30,,,,,,,,,d8d22fc4-3a37-4801-af4d-1aa3f085b557,Bananas,4,56.23,65b98c50-c4e2-4ede-97e3-8338abd8ce88,Bananas,308,20,9,2024-08-21
2024-02-26,28.1,11.8,Snowy,75,Smithland,2024-06-26,Festival,,,,,,2123a2b8-03ee-4f41-99cc-abc9cace4868,Apples,5,120.89,8b70c04b-f2fb-4fdf-92b2-4fe17b8b71c8,Apples,369,48,12,2025-03-31
2024-04-12,13.3,13.3,Snowy,61,,,,Buy-One-Get-One,2024-04-03,2024-07-08,48.3,Eggs,016e9858-3a48-474a-b6c5-88702b94dc5e,Bread,1,62.34,5d50d8c7-e5cb-4369-acea-0db27871ca06,Bread,109,11,5,2025-03-28
2024-01-05,10.0,1.6,Cloudy,52,,,,Buy-One-Get-One,2024-01-02,2024-02-21,17.8,Eggs,e4a121d0-b108-4857-a2a1-99334e8b63a8,Beef,10,633.06,d45b72b1-5e14-4395-ab48-a8d628e81021,Beef,262,27,9,2024-03-03
2024-02-03,25.3,17.7,Cloudy,82,,,,,,,,,7f7d4bda-8145-40ca-af32-d457f57fe997,Bread,3,85.37,0cc4a80e-d740-4743-9418-d2e23db346c0,Bread,358,79,5,2024-05-13
2024-01-17,31.2,1.8,Sunny,26,Gonzalesmouth,2024-05-28,Festival,Discount,2024-04-20,2024-06-23,44.7,Bananas,7eff0776-5d50-445b-8ae8-ecf82c1d7128,Beef,8,438.85,0f19c290-460e-4aa2-bd87-8d574d790106,Beef,252,54,5,2024-09-11
2024-04-29,15.4,9.3,Sunny,71,,,,,,,,,484608c7-5640-403c-8e39-b64120966f59,Chicken,4,339.06,dce58e29-cdfa-4530-98d4-1a1c439eca8d,Chicken,472,48,4,2024-05-08
2024-04-25,33.0,13.9,Cloudy,58,,,,,,,,,a46b64dd-5d57-4ba1-88a9-85198f782a82,Bananas,1,99.08,174ff29d-46de-4a5a-8b5c-23a6350caa36,Bananas,437,99,11,2024-10-20
2024-03-12,29.7,0.2,Sunny,54,,,,Buy-One-Get-One,2024-06-15,2024-06-26,12.4,Bread,e5acfcc0-f221-4f65-8f81-c0937417406f,Bread,5,231.77,7a4a5a6f-e57f-49f0-87e4-7193350a4d92,Bread,495,51,13,2024-08-09
2024-01-13,19.1,4.4,Snowy,42,,,,,,,,,dcf3a965-c9d2-4938-a652-6d40d63c01d7,Eggs,8,29.66,0d08dda9-5f06-4860-a1cb-726d554b9682,Eggs,192,52,4,2024-09-24
2024-02-27,21.9,5.9,Snowy,33,,,,,,,,,244ca318-9738-4caf-a85a-20238e9bc1a6,Bananas,2,37.65,ed0db0c8-0583-4a4a-ae73-2190bb0bc066,Bananas,328,18,4,2024-09-18
2024-03-17,33.3,6.2,Snowy,47,,,,Seasonal Offer,2024-06-01,2024-06-18,18.8,Bread,21984fa0-c08a-4518-9949-1ded1a5403ff,Apples,7,395.58,e6d106ed-4aa3-4d2f-94f5-a8505cd97bdd,Apples,375,33,13,2024-08-05
2024-06-30,26.7,2.4,Snowy,34,,,,Discount,2024-03-20,2024-06-28,17.5,Apples,4a2cf5dd-2c36-4824-a89a-18a2f1c808c2,Chicken,1,97.21,6d2947af-74b1-40b3-8b95-a7d941923189,Chicken,379,26,11,2024-12-10
2024-02-25,17.9,5.3,Sunny,54,North Andrew,2024-05-16,Sports,,,,,,f9cce7fd-7dc0-4c18-8777-d927507546b5,Milk,6,228.85,b4be6ce6-8c1d-4f57-b28b-af9c14c520a8,Milk,305,53,14,2024-05-22
2024-01-09,30.3,3.2,Sunny,83,,,,Discount,2024-02-21,2024-07-02,38.5,Chicken,cbea8899-29b9-4247-83ac-4b37d8a178de,Beef,8,324.19,e7420078-42d0-4f91-8a8a-8efce58ac3f8,Beef,439,43,14,2024-09-27
2024-02-06,24.3,8.8,Snowy,75,,,,Flash Sale,2024-07-01,2024-07-01,32.7,Cheese,7d301266-020c-4f97-8ee7-b073cadfc596,Cheese,8,95.44,0ba645fc-df3f-41c7-9f25-b6cdf85ae0df,Cheese,459,26,1,2024-03-14
2024-01-11,27.2,14.2,Cloudy,29,,,,,,,,,d434f52b-c404-4aff-9d52-de9947335864,Chicken,9,554.13,f3dc8620-8a04-4c1c-8d76-6ec8224b5c98,Chicken,401,10,14,2024-01-21
2024-04-06,23.1,16.8,Sunny,49,,,,,,,,,a26cd3c3-d849-4758-8be8-7bb03b90feb3,Eggs,1,1.22,8d2f65c4-67dc-4c2e-8199-9b1013aef331,Eggs,127,27,12,2024-04-27
