Product ID,Product Name,Category,Sub-Category,Expiration Date,Stock Level,Sales Velocity,Purchase Date,Price,Shelf Life,Product Weight/Volume,Additional Feature 1,Additional Feature 2,Likely to be Sold
PID109629,Manager Third,Fresh Juices,Freshly Squeezed Juices,2024-02-08,38,3.913820719198571,2023-12-24,23.28,46,2.82,Freshly Squeezed Juices,None,No
PID109630,Chair Certain,Dairy Products,Soft Cheeses,2024-05-12,58,8.065503743589856,2023-08-13,30.96,273,7.42,12.308653862082188,Whole,No
PID109631,Measure Deal,Fresh Produce,Fruits,2024-08-26,2,8.245027550658602,2023-12-06,7.2,264,1.45,Unripe,8.239206663826632,Yes
PID109632,Listen Policy,Eggs,Size,2024-03-12,23,9.384477603614817,2023-02-02,34.38,404,3.16,Small,A,No
PID109633,Stage Card,Dairy Products,Cream,2024-04-12,36,1.3503724923987506,2023-04-25,1.99,353,7.95,4.247298906683167,Skim,No
PID109634,Organization Practice,Ready-to-Eat Meals,Pre-made Salads,2024-05-14,73,7.6480535924309105,2023-09-02,22.54,255,8.07,Pre-made Salads,Gluten-Free,No
PID109635,Truth Official,Ready-to-Eat Meals,Pre-made Salads,2024-10-02,2,2.894306866373615,2023-01-28,20.62,613,7.54,Pre-made Salads,Vegan,No
PID109636,College Describe,Eggs,Grade,2024-11-23,58,2.512675179806513,2023-03-20,6.89,614,8.63,Small,AA,No
PID109637,Personal Success,Eggs,Size,2024-04-02,22,5.308825791588425,2023-04-19,12.2,349,1.21,Medium,AA,No
PID109638,Agreement Inside,Eggs,Grade,2024-08-27,32,2.4673975751417987,2023-01-06,9.9,599,0.84,Medium,AA,No
PID109639,Information Door,Fresh Juices,Smoothies,2024-02-01,1,1.1120766281433099,2023-09-17,40.05,137,0.65,Smoothies,None,No
PID109640,Loss His,Fresh Produce,Fruits,2024-02-04,51,3.309123627951929,2023-12-15,20.66,51,1.82,Ripe,3.7409275030438294,No
PID109641,Return Sister,Deli,Pre-made Salads,2024-09-01,12,6.6910248377556885,2023-07-27,48.0,402,5.74,Deli Meats,Hard,Yes
PID109642,Reveal Probably,Bakery Items,Bread,2024-11-25,35,4.9073706846677725,2023-09-10,36.97,442,3.11,Bread,Fruit,No
PID109643,Meeting Industry,Deli,Prepared Meats,2024-06-21,62,1.2449082753152472,2023-04-13,26.84,435,4.3,Deli Meats,Soft,No
PID109644,Add Without,Ready-to-Eat Meals,Pre-packaged Meals,2024-05-09,21,7.770690183462603,2023-03-25,5.44,411,0.33,Pre-packaged Meals,Vegan,No
PID109645,Economic Memory,Ready-to-Eat Meals,Pre-packaged Meals,2024-05-18,33,0.630696217739861,2023-10-22,3.94,209,0.91,Pre-packaged Meals,None,No
PID109646,Relate Fight,Fresh Juices,Smoothies,2024-11-20,3,6.576425201624544,2023-09-08,33.63,439,9.39,Smoothies,Sugar,Yes
PID109647,Source Again,Dairy Products,Yogurt,2024-04-28,9,7.751696421702467,2023-11-21,42.95,159,9.86,25.45019367430155,Whole,Yes
PID109648,Find Traditional,Fresh Produce,Vegetables,2024-06-30,81,9.975528603694286,2023-10-23,24.0,251,2.53,Overripe,1.930124678260512,No
PID109649,Wide Thing,Deli,Pre-made Salads,2024-11-16,36,1.7570329666384121,2023-02-24,34.25,631,5.85,Deli Meats,Hard,No
PID109650,Voice Boy,Ready-to-Eat Meals,Fresh Pasta,2024-10-06,72,4.170482159673867,2023-01-16,47.55,629,8.31,Fresh Pasta,Gluten-Free,No
PID109651,Believe Determine,Bakery Items,Bread,2024-12-15,40,7.355397028732839,2023-07-12,44.63,522,4.06,Bread,Cream,No
PID109652,Continue Agent,Bakery Items,Cakes,2024-09-09,64,7.167145731770445,2023-07-22,5.51,415,1.74,Cakes,Fruit,No
PID109653,Part Indeed,Eggs,Size,2024-03-12,11,1.9528947692944918,2023-03-13,31.59,365,6.38,Small,AA,No
PID109654,Institution Stay,Fresh Produce,Vegetables,2024-08-08,36,0.9513214068896445,2023-07-15,23.3,390,6.07,Overripe,0.40598998713626155,No
PID109655,Do Price,Deli,Prepared Meats,2024-03-25,93,0.6862075167377686,2023-09-15,28.85,192,0.71,Sausages,Soft,No
PID109656,Partner Firm,Deli,Pre-made Salads,2024-07-22,82,5.69051838584596,2023-09-20,33.34,306,1.04,Deli Meats,Soft,No
PID109657,Agreement Exactly,Ready-to-Eat Meals,Pre-made Salads,2024-04-29,61,5.757719220797068,2023-05-23,23.31,342,1.81,Pre-made Salads,None,No
PID109658,Voice Either,Ready-to-Eat Meals,Pre-made Salads,2024-02-02,14,6.707215318237475,2023-09-20,2.57,135,2.13,Pre-made Salads,None,Yes
PID109659,Station Trial,Meat and Seafood,Chicken,2024-09-21,79,1.912209741052894,2023-10-06,43.6,351,9.81,Ground,Fish,No
PID109660,Audience Science,Dairy Products,Soft Cheeses,2024-06-10,87,7.302545118443861,2023-05-25,19.13,382,7.69,26.20839728439814,Skim,No
PID109661,Make Bad,Fresh Juices,Smoothies,2024-12-20,26,5.267482934362806,2023-01-22,32.13,698,9.59,Smoothies,Preservatives,No
PID109662,Note Let,Deli,Prepared Meats,2024-07-30,22,7.40303932883621,2023-05-12,3.63,445,6.08,Pre-made Salads,Semi-Soft,No
PID109663,Including Civil,Meat and Seafood,Beef,2024-12-04,46,1.3019496173151501,2023-10-06,14.89,425,2.74,Steak,Shellfish,No
PID109664,Cultural Visit,Deli,Cheese,2024-10-03,31,7.211354471288346,2023-11-05,22.68,333,6.35,Pre-made Salads,Semi-Soft,No
PID109665,Television Determine,Bakery Items,Cakes,2024-06-08,95,7.214928835092442,2023-12-19,32.04,172,1.88,Cakes,Fruit,No
PID109666,Me What,Fresh Produce,Fruits,2024-08-27,12,8.967388131317822,2023-11-30,43.21,271,8.64,Overripe,5.800770958547943,Yes
PID109667,Yard Beyond,Dairy Products,Milk,2024-02-28,29,8.105198226221624,2023-02-23,34.52,370,7.64,25.4810640432688,2%,No
PID109668,Art Those,Deli,Cheese,2024-03-05,52,5.856059850227057,2023-01-14,29.42,416,2.08,Deli Meats,Semi-Soft,No
PID109669,Us Choose,Fresh Juices,Freshly Squeezed Juices,2024-05-01,2,3.7998219290770954,2023-07-16,47.94,290,8.33,Freshly Squeezed Juices,Sugar,No
PID109670,Move Window,Fresh Produce,Vegetables,2024-04-06,60,9.158905134126053,2023-10-30,28.79,159,0.11,Unripe,4.814407554594932,No
PID109671,Statement Sport,Deli,Prepared Meats,2024-04-22,40,3.934283323683,2023-03-28,26.36,391,0.71,Deli Meats,Semi-Soft,No
PID109672,However Record,Eggs,Size,2024-02-21,15,7.673803825005958,2023-07-27,31.68,209,4.11,Medium,AA,Yes
PID109673,Child Carry,Deli,Pre-made Salads,2024-01-14,15,3.2047729542264336,2023-07-06,3.79,192,5.35,Sausages,Semi-Soft,No
PID109674,Exist Main,Dairy Products,Yogurt,2024-10-08,70,4.629880512978158,2023-10-22,35.16,352,7.51,29.444951608201844,2%,No
PID109675,Hear Strong,Bakery Items,Pastries,2024-01-28,88,4.624282109944815,2023-02-22,5.73,340,3.36,Pastries,None,No
PID109676,Marriage Somebody,Meat and Seafood,Shellfish,2024-07-01,9,9.26602499926176,2023-08-01,30.0,335,7.85,Steak,Shellfish,Yes
PID109677,Upon Between,Bakery Items,Pastries,2024-03-04,53,4.4336294474112075,2023-07-08,26.66,240,8.65,Pastries,Cream,No
PID109678,Dark Laugh,Meat and Seafood,Beef,2024-12-05,88,9.084420969801165,2023-11-12,20.47,389,2.2,Whole,Fish,No
PID109679,Ok Past,Eggs,Grade,2024-09-08,8,1.9861923990616948,2023-12-10,34.63,273,5.86,Medium,AA,No
PID109680,Property Consider,Fresh Produce,Fruits,2024-02-16,9,5.246865416253863,2023-10-17,4.45,122,9.53,Unripe,4.732653378740981,Yes
PID109681,Either Because,Ready-to-Eat Meals,Pre-packaged Meals,2024-11-29,10,5.543610885033746,2023-04-09,38.71,600,8.36,Pre-packaged Meals,None,Yes
PID109682,Line Hot,Fresh Juices,Freshly Squeezed Juices,2024-01-15,7,6.546884958016417,2023-12-17,49.77,29,2.18,Freshly Squeezed Juices,Sugar,Yes
PID109683,Interview Safe,Eggs,Grade,2024-10-10,88,2.9504771437645125,2023-06-17,4.79,481,1.66,Small,AA,No
PID109684,Exactly Military,Eggs,Grade,2024-06-09,59,4.258244170002391,2023-12-29,46.21,163,6.52,Large,A,No
PID109685,Artist Town,Bakery Items,Bread,2024-02-28,8,9.154252567644564,2023-05-06,11.69,298,2.14,Bread,Fruit,Yes
PID109686,Most Travel,Fresh Juices,Smoothies,2024-11-18,53,4.4741677306826535,2023-02-17,13.93,640,2.62,Smoothies,None,No
PID109687,Group Serve,Eggs,Grade,2024-12-05,28,1.1932326946053469,2023-11-10,34.07,391,5.04,Small,AA,No
PID109688,Final Friend,Ready-to-Eat Meals,Pre-packaged Meals,2024-06-23,38,1.6884406047016345,2023-10-09,41.88,258,3.65,Pre-packaged Meals,None,No
PID109689,Town Phone,Fresh Produce,Fruits,2024-10-05,44,7.536285310136989,2023-02-24,11.87,589,9.61,Ripe,0.9099028201158155,No
PID109690,Television Throughout,Fresh Produce,Fruits,2024-03-28,38,9.020523100622654,2023-05-16,6.05,317,7.5,Overripe,7.88085288426768,No
PID109691,Hotel Myself,Fresh Juices,Freshly Squeezed Juices,2024-09-03,100,2.0336378869835143,2023-04-25,40.18,497,9.81,Freshly Squeezed Juices,Preservatives,No
PID109692,Manage Fall,Fresh Juices,Smoothies,2024-01-09,72,7.836482361128251,2023-01-31,44.69,343,2.9,Smoothies,None,No
PID109693,Since Much,Fresh Produce,Fruits,2024-07-08,84,3.7943257095907965,2023-11-10,17.63,241,9.04,Ripe,2.6343146685577556,No
PID109694,Hot Because,Fresh Produce,Fruits,2024-10-12,45,1.4198083108266657,2023-06-12,3.45,488,7.12,Unripe,6.816153380013185,No
PID109695,Democratic Trip,Bakery Items,Pastries,2024-11-27,67,5.892882171393126,2023-11-17,5.22,376,0.87,Pastries,Fruit,No
PID109696,For Follow,Bakery Items,Bread,2024-04-03,99,3.086373945384102,2023-08-05,13.3,242,8.54,Bread,Fruit,No
PID109697,Test Rest,Meat and Seafood,Fish,2024-03-09,87,2.330957508845927,2023-10-03,24.37,158,4.66,Whole,Fish,No
PID109698,Voice Special,Bakery Items,Pastries,2024-09-24,8,6.704661685391038,2023-05-14,11.08,499,7.37,Pastries,Custard,Yes
PID109699,Region Attack,Eggs,Grade,2024-09-28,75,5.27525745930765,2023-07-06,1.64,450,6.49,Large,AA,No
PID109700,Game That,Fresh Produce,Vegetables,2024-02-18,64,5.466051951628337,2023-04-27,34.58,297,8.25,Overripe,2.07007310282713,No
PID109701,Risk Position,Fresh Produce,Fruits,2024-03-14,2,4.3766218069651295,2023-09-17,46.24,179,0.16,Overripe,8.843298415564046,No
PID109702,Conference Look,Deli,Prepared Meats,2024-01-22,76,5.004577865842373,2023-05-16,31.66,251,0.16,Deli Meats,Soft,No
PID109703,I Table,Bakery Items,Pastries,2024-06-07,82,9.773175939826004,2023-04-08,21.35,426,2.47,Pastries,None,No
PID109704,Practice Quickly,Eggs,Grade,2024-02-04,89,7.469663725398427,2023-11-20,44.85,76,0.88,Large,A,No
PID109705,Skill Health,Fresh Juices,Smoothies,2024-06-26,86,5.550988695895262,2023-03-19,14.17,465,7.2,Smoothies,Sugar,No
PID109706,New Worker,Dairy Products,Yogurt,2024-09-11,49,9.110232826981306,2023-04-18,13.4,512,9.13,27.404303311905693,2%,No
PID109707,Politics Example,Ready-to-Eat Meals,Pre-made Salads,2024-06-28,85,9.8495052749328,2023-01-15,20.21,530,0.65,Pre-made Salads,None,No
PID109708,Son Collection,Fresh Juices,Smoothies,2024-05-22,5,4.070054565767616,2023-04-19,27.33,399,5.61,Smoothies,None,No
PID109709,Heavy Level,Dairy Products,Milk,2024-12-25,61,6.277235391262183,2023-04-21,29.01,614,8.27,12.952099982162022,Whole,No
PID109710,House Question,Dairy Products,Milk,2024-03-12,11,0.5108683855017316,2023-11-23,46.5,110,9.4,14.00270896499093,Whole,No
PID109711,Face True,Meat and Seafood,Beef,2024-08-16,43,8.537329198954131,2023-01-22,19.19,572,3.55,Steak,Fish,No
PID109712,Role Lay,Bakery Items,Pastries,2024-12-21,31,8.412275646985904,2023-10-17,27.57,431,4.63,Pastries,Fruit,No
PID109713,Policy System,Eggs,Grade,2024-12-25,38,4.673163861283328,2023-01-12,20.14,713,3.28,Large,AA,No
PID109714,Again Place,Fresh Juices,Smoothies,2024-01-15,94,4.090911684407348,2023-10-16,37.98,91,6.28,Smoothies,Sugar,No
PID109715,Add Product,Bakery Items,Bread,2024-05-30,27,1.6582013997971352,2023-08-27,20.3,277,0.64,Bread,Custard,No
PID109716,Data Arrive,Deli,Cheese,2024-02-19,80,0.769545844569546,2023-09-21,49.07,151,5.81,Sausages,Soft,No
PID109717,Rich Simple,Dairy Products,Cream,2024-08-30,31,3.3642978967155357,2023-04-18,21.08,500,3.75,23.044386810955505,Whole,No
PID109718,Remain Stage,Dairy Products,Soft Cheeses,2024-05-02,86,7.379349487302419,2023-05-27,39.75,341,1.33,16.163864849232883,2%,No
PID109719,Reach Matter,Eggs,Size,2024-07-09,95,1.9111397955644325,2023-04-01,7.51,465,1.15,Medium,AA,No
PID109720,Now Product,Fresh Produce,Vegetables,2024-08-08,5,1.5230713259754292,2023-02-10,8.1,545,0.97,Unripe,9.312855610930287,No
PID109721,Reach Particularly,Fresh Produce,Fruits,2024-08-23,33,4.270934359824587,2023-05-10,27.93,471,4.39,Unripe,6.640447020392185,No
PID109722,Southern East,Dairy Products,Milk,2024-01-05,32,6.335572192404854,2023-08-12,2.01,146,6.17,29.3795735640471,Whole,No
PID109723,Relate Occur,Bakery Items,Pastries,2024-02-17,2,8.900408239901237,2023-04-01,17.14,322,3.51,Pastries,Fruit,Yes
PID109724,Close Meet,Dairy Products,Soft Cheeses,2024-02-21,94,5.028574775943138,2023-10-06,40.35,138,7.09,14.652411129878436,2%,No
PID109725,Material Tonight,Dairy Products,Milk,2024-09-30,96,3.6365044241229962,2023-01-29,4.07,610,8.06,27.934143520555306,Skim,No
PID109726,Whole Ability,Fresh Produce,Vegetables,2024-04-02,62,7.500377203491449,2023-06-18,13.83,289,2.86,Unripe,4.216562390953092,No
PID109727,Individual Forward,Dairy Products,Cream,2024-01-06,39,6.625631046348577,2023-12-16,31.69,21,6.35,23.138503661717714,Skim,No
PID109728,Discover Head,Eggs,Grade,2024-09-03,11,6.805342314343207,2023-11-27,8.77,281,9.92,Small,AA,Yes
PID109729,Movement Answer,Ready-to-Eat Meals,Pre-made Salads,2024-12-12,92,3.904766638927736,2023-02-27,30.09,654,9.65,Pre-made Salads,Vegan,No
PID109730,Firm Part,Dairy Products,Milk,2024-03-09,9,6.3744973063153525,2023-01-01,2.44,433,8.47,7.582367872287703,Whole,Yes
PID109731,Billion Kid,Bakery Items,Pastries,2024-05-14,4,2.3719129673497883,2023-12-18,16.33,148,5.38,Pastries,Cream,No
PID109732,Sometimes Office,Fresh Produce,Fruits,2024-01-25,28,9.164605575495683,2023-04-08,7.95,292,1.75,Unripe,5.008409536787695,No
PID109733,Common Six,Fresh Juices,Freshly Squeezed Juices,2024-09-14,74,3.08665642640801,2023-01-17,3.67,606,9.17,Freshly Squeezed Juices,Sugar,No
PID109734,She Go,Bakery Items,Cakes,2024-07-15,61,1.0723432675395734,2023-12-22,29.1,206,9.72,Cakes,Custard,No
PID109735,World Evidence,Eggs,Size,2024-03-27,62,9.029555517015405,2023-10-22,36.45,157,4.06,Medium,AA,No
PID109736,Wish Professor,Eggs,Size,2024-12-18,89,1.0761625770823395,2023-08-14,49.7,492,6.38,Large,A,No
PID109737,Step Night,Ready-to-Eat Meals,Fresh Pasta,2024-08-15,49,0.682829369505574,2023-05-03,13.42,470,0.86,Fresh Pasta,Gluten-Free,No
PID109738,Blue Gun,Meat and Seafood,Beef,2024-04-19,30,6.988451719471522,2023-02-16,19.25,428,0.74,Whole,Fish,No
PID109739,Current South,Fresh Juices,Smoothies,2024-06-17,13,2.0410072052716832,2023-01-12,12.35,522,0.18,Smoothies,Sugar,No
PID109740,Prevent Difficult,Meat and Seafood,Beef,2024-12-25,81,0.6947640183877591,2023-04-10,19.33,625,3.07,Steak,Fish,No
PID109741,Thought Product,Dairy Products,Milk,2024-11-27,5,1.8149317325380447,2023-12-23,42.81,340,6.38,27.076842168408817,2%,No
PID109742,Last Past,Deli,Prepared Meats,2024-05-15,38,4.605890936109482,2023-01-13,33.42,488,2.1,Sausages,Hard,No
PID109743,Better Whatever,Bakery Items,Cakes,2024-11-14,35,6.967396880850395,2023-02-13,4.51,640,7.1,Cakes,Custard,No
PID109744,Lawyer Need,Fresh Produce,Vegetables,2024-01-21,12,1.5056106756659955,2023-10-19,26.75,94,5.14,Unripe,9.97733570610124,No
PID109745,Standard Model,Dairy Products,Milk,2024-08-15,17,0.5544713247126034,2023-09-18,19.3,332,9.09,18.31109207377114,Skim,No
PID109746,Collection Travel,Bakery Items,Pastries,2024-03-29,76,0.8239519431132023,2023-01-13,6.6,441,4.72,Pastries,Cream,No
PID109747,By Care,Meat and Seafood,Shellfish,2024-11-10,71,8.870460884872596,2023-11-15,22.62,361,4.83,Whole,N/A,No
PID109748,Sound Season,Eggs,Grade,2024-12-20,40,1.783669523756584,2023-08-29,8.01,479,7.21,Small,AA,No
PID109749,Keep Pressure,Fresh Produce,Vegetables,2024-08-30,100,5.784586155630773,2023-02-20,46.19,557,5.34,Ripe,7.5136054235143455,No
PID109750,Religious Decide,Bakery Items,Cakes,2024-02-26,100,7.036119980492312,2023-05-02,17.9,300,0.43,Cakes,Cream,No
PID109751,Protect Respond,Eggs,Size,2024-01-14,4,2.422563678299693,2023-06-18,45.36,210,6.91,Small,A,No
PID109752,Final Blue,Ready-to-Eat Meals,Pre-packaged Meals,2024-07-01,18,8.489895886459218,2023-05-03,12.66,425,8.75,Pre-packaged Meals,None,Yes
PID109753,Increase Writer,Meat and Seafood,Pork,2024-05-07,49,4.279506788152906,2023-06-10,35.32,332,6.0,Fillet,Fish,No
PID109754,Information Responsibility,Dairy Products,Cream,2024-05-20,92,2.2936527544186585,2023-04-06,6.99,410,7.21,20.4101033957014,Whole,No
PID109755,Ten Collection,Meat and Seafood,Pork,2024-04-05,2,7.888419757916121,2023-10-21,14.6,167,0.66,Whole,Shellfish,Yes
PID109756,Southern Money,Dairy Products,Yogurt,2024-11-29,87,7.435932086704145,2023-01-30,13.31,669,0.45,15.265821358866221,2%,No
PID109757,Through Exactly,Ready-to-Eat Meals,Fresh Pasta,2024-06-13,59,3.358555288882345,2023-02-01,31.45,498,9.11,Fresh Pasta,Gluten-Free,No
PID109758,Yet Price,Fresh Juices,Smoothies,2024-09-07,91,4.524263990229845,2023-01-12,49.69,604,4.31,Smoothies,Sugar,No
PID109759,Form Just,Meat and Seafood,Shellfish,2024-08-17,58,6.305816988896075,2023-05-07,34.06,468,7.02,Ground,Shellfish,No
PID109760,Address Black,Eggs,Grade,2024-12-01,41,6.419816802115309,2023-06-25,48.24,525,8.22,Medium,AA,No
PID109761,Rule Play,Bakery Items,Pastries,2024-04-05,69,5.389650960153896,2023-03-09,13.2,393,4.24,Pastries,Cream,No
PID109762,Foreign Oil,Deli,Prepared Meats,2024-02-10,55,9.823178915186597,2023-05-28,2.45,258,6.55,Sausages,Hard,No
PID109763,Hear Member,Dairy Products,Cream,2024-12-30,26,9.453847103864222,2023-04-02,32.28,638,1.79,6.532836310166749,Whole,No
PID109764,Sport You,Deli,Cheese,2024-04-01,100,1.2399009200835085,2023-11-23,1.24,130,6.36,Sausages,Semi-Soft,No
PID109765,Right Event,Deli,Pre-made Salads,2024-07-01,11,4.097208935518435,2023-01-25,2.89,523,4.0,Sausages,Hard,No
PID109766,Career Candidate,Deli,Pre-made Salads,2024-12-21,18,9.90104307571667,2023-07-29,30.58,511,8.74,Sausages,Soft,Yes
PID109767,Above Some,Fresh Juices,Freshly Squeezed Juices,2024-04-05,56,2.805280207166392,2023-02-19,30.45,411,0.88,Freshly Squeezed Juices,None,No
PID109768,Father Able,Dairy Products,Milk,2024-04-17,56,5.0876754078783595,2023-07-15,22.44,277,5.98,2.8744455630772703,2%,No
PID109769,Participant To,Meat and Seafood,Beef,2024-05-04,57,0.9372196978274122,2023-07-21,33.94,288,9.76,Fillet,Shellfish,No
PID109770,Tree Land,Deli,Prepared Meats,2024-07-24,67,6.2839834628545415,2023-06-13,8.65,407,3.57,Sausages,Hard,No
PID109771,Possible Magazine,Bakery Items,Bread,2024-03-06,85,1.370268237924809,2023-08-21,40.91,198,2.75,Bread,Cream,No
PID109772,Energy Bring,Bakery Items,Bread,2024-12-15,46,1.817533098714965,2023-10-07,10.88,435,9.92,Bread,Fruit,No
PID109773,Home The,Ready-to-Eat Meals,Pre-made Salads,2024-09-19,51,7.971004739537786,2023-11-04,40.59,320,0.14,Pre-made Salads,Gluten-Free,No
PID109774,Play Artist,Fresh Juices,Freshly Squeezed Juices,2024-01-17,39,4.5360274623692804,2023-06-19,29.45,212,7.98,Freshly Squeezed Juices,Sugar,No
PID109775,Mind Blue,Fresh Produce,Fruits,2024-06-24,30,7.5059236072137985,2023-04-27,22.41,424,7.54,Unripe,6.198192462627729,No
PID109776,Just Option,Ready-to-Eat Meals,Pre-made Salads,2024-04-21,2,4.435264271384586,2023-06-12,9.45,314,6.42,Pre-made Salads,None,No
PID109777,Own Maybe,Meat and Seafood,Chicken,2024-09-08,35,1.4407740339340407,2023-10-26,39.32,318,8.46,Ground,N/A,No
PID109778,For Animal,Meat and Seafood,Shellfish,2024-01-09,63,8.926597418690823,2023-12-23,3.93,17,6.93,Whole,Shellfish,No
PID109779,Course Town,Eggs,Size,2024-11-14,63,3.1831771525291703,2023-12-27,4.73,323,5.52,Medium,A,No
PID109780,Station Speak,Fresh Juices,Smoothies,2024-06-27,89,8.311124447939154,2023-05-19,37.28,405,8.22,Smoothies,Preservatives,No
PID109781,Painting Easy,Meat and Seafood,Shellfish,2024-11-23,2,6.889665854935902,2023-05-12,40.24,561,5.32,Ground,Shellfish,Yes
PID109782,Event Sit,Ready-to-Eat Meals,Pre-made Salads,2024-01-06,40,6.682784671140189,2023-04-18,24.51,263,8.12,Pre-made Salads,Vegan,No
PID109783,Model Investment,Deli,Prepared Meats,2024-09-05,32,5.225449514054486,2023-04-05,8.0,519,4.44,Sausages,Hard,No
PID109784,White State,Meat and Seafood,Pork,2024-10-20,12,7.506837249131268,2023-06-06,15.52,502,3.29,Steak,N/A,Yes
PID109785,Child Catch,Deli,Pre-made Salads,2024-02-25,69,8.089119051302458,2023-11-22,4.29,95,5.69,Deli Meats,Semi-Soft,No
PID109786,Source Business,Eggs,Size,2024-07-27,92,7.09181699371459,2023-06-20,19.6,403,5.52,Small,A,No
PID109787,Government Pay,Ready-to-Eat Meals,Fresh Pasta,2024-12-17,80,6.0376931492207655,2023-12-02,31.77,381,8.34,Fresh Pasta,None,No
PID109788,Provide Conference,Eggs,Size,2024-05-26,57,3.278764943231284,2023-01-15,9.33,497,7.57,Small,AA,No
PID109789,Kid Foot,Ready-to-Eat Meals,Pre-packaged Meals,2024-05-05,13,9.740302788608265,2023-07-30,18.9,280,1.21,Pre-packaged Meals,Gluten-Free,Yes
PID109790,Make Race,Dairy Products,Cream,2024-04-20,14,6.225192892119719,2023-10-17,3.91,186,3.19,28.917753524903777,2%,Yes
PID109791,Tv Almost,Deli,Cheese,2024-11-21,44,6.342136045794051,2023-12-26,43.96,331,8.99,Pre-made Salads,Semi-Soft,No
PID109792,Peace Natural,Fresh Produce,Vegetables,2024-11-13,5,9.881612805097229,2023-04-09,7.86,584,0.95,Unripe,9.363281243167178,Yes
PID109793,Tonight We,Deli,Pre-made Salads,2024-06-20,6,3.9851245520222083,2023-07-11,13.67,345,6.17,Sausages,Hard,No
PID109794,Accept Subject,Fresh Juices,Freshly Squeezed Juices,2024-12-15,71,3.291085439976227,2023-08-22,2.88,481,3.17,Freshly Squeezed Juices,Preservatives,No
PID109795,Bag Wind,Deli,Pre-made Salads,2024-07-21,17,8.041115328476547,2023-12-17,25.52,217,5.72,Pre-made Salads,Soft,Yes
PID109796,Education Individual,Dairy Products,Milk,2024-09-22,67,2.8873300482256337,2023-04-09,45.03,532,1.3,17.493515197308735,2%,No
PID109797,Country Best,Fresh Juices,Smoothies,2024-08-08,72,8.019277663938443,2023-10-19,13.55,294,9.32,Smoothies,Sugar,No
PID109798,Blue Ok,Fresh Juices,Smoothies,2024-09-29,65,3.018673871324261,2023-12-30,20.29,274,1.41,Smoothies,Preservatives,No
PID109799,Collection Peace,Dairy Products,Soft Cheeses,2024-09-30,36,1.4110915478435682,2023-06-17,20.34,471,1.78,16.74421271594907,2%,No
PID109800,Baby Plant,Fresh Produce,Fruits,2024-08-29,51,3.0918440783807033,2023-02-28,34.05,548,2.57,Unripe,5.932587401040941,No
PID109801,Including Sing,Bakery Items,Bread,2024-12-01,41,1.3159219243938964,2023-07-08,36.98,512,9.74,Bread,Custard,No
PID109802,Single Campaign,Fresh Juices,Smoothies,2024-08-28,60,3.61553070658183,2023-11-03,7.36,299,3.0,Smoothies,None,No
PID109803,To Contain,Dairy Products,Cream,2024-08-30,87,5.07932716809214,2023-01-12,47.48,596,6.99,28.822309971593608,Skim,No
PID109804,Rest Quite,Meat and Seafood,Fish,2024-02-16,15,8.447193667343969,2023-03-18,5.95,335,0.63,Steak,Shellfish,Yes
PID109805,Cold Skin,Fresh Produce,Vegetables,2024-08-03,13,2.5535591655083043,2023-12-19,4.12,228,8.13,Ripe,2.3290369836613256,No
PID109806,Hour Will,Bakery Items,Cakes,2024-02-20,48,6.260953375091461,2023-05-30,31.28,266,4.99,Cakes,Custard,No
PID109807,Opportunity Few,Eggs,Grade,2024-04-29,64,7.354289389357915,2023-04-20,22.6,375,8.86,Medium,AA,No
PID109808,Brother Expect,Dairy Products,Milk,2024-07-20,28,1.1951482931697937,2023-02-07,45.77,529,7.8,4.645088352420111,Whole,No
PID109809,Wide After,Deli,Cheese,2024-01-28,4,5.2789990550829975,2023-12-15,38.24,44,0.69,Deli Meats,Hard,Yes
PID109810,Appear Table,Deli,Cheese,2024-02-21,91,7.552415601064272,2023-05-26,2.97,271,6.69,Pre-made Salads,Hard,No
PID109811,New Way,Bakery Items,Cakes,2024-07-04,62,7.171175733774346,2023-08-02,16.76,337,3.41,Cakes,None,No
PID109812,Low Individual,Ready-to-Eat Meals,Fresh Pasta,2024-11-17,24,9.65696085566826,2023-08-18,47.04,457,1.83,Fresh Pasta,None,No
PID109813,Why Contain,Fresh Produce,Fruits,2024-06-03,82,7.883876848467318,2023-04-13,5.84,417,2.67,Overripe,6.729598820843345,No
PID109814,Difference Number,Deli,Prepared Meats,2024-11-20,1,4.2075057234091915,2023-01-02,49.81,688,6.7,Sausages,Soft,No
PID109815,Pressure Scene,Fresh Produce,Vegetables,2024-09-27,44,2.7670083167337096,2023-04-03,3.74,543,7.19,Ripe,3.474753646968031,No
PID109816,List Open,Eggs,Grade,2024-02-06,79,5.243416914569572,2023-04-03,42.14,309,7.79,Medium,A,No
PID109817,Suffer Mouth,Meat and Seafood,Chicken,2024-08-24,49,5.3557511625956264,2023-09-10,49.05,349,6.8,Fillet,Shellfish,No
PID109818,Letter Price,Deli,Prepared Meats,2024-02-03,50,6.099484885230277,2023-07-23,18.4,195,4.5,Pre-made Salads,Hard,No
PID109819,During Way,Ready-to-Eat Meals,Pre-made Salads,2024-11-03,89,9.927747809804847,2023-01-07,16.45,666,4.66,Pre-made Salads,Vegan,No
PID109820,Far Team,Dairy Products,Cream,2024-04-25,74,8.29535063711246,2023-10-26,18.55,182,1.97,3.4148838941843684,2%,No
