Product ID,Product Name,Category,Sub-Category,Expiration Date,Stock Level,Sales Velocity,Purchase Date,Price,Shelf Life,Product Weight/Volume,Additional Feature 1,Additional Feature 2,Likely to be Sold,Price_per_Weight,Days_to_Expiration
PID108107,Glass Article,6,6,2024-12-12,0.8282828282828284,0.250330676701684,2023-05-18,0.2221768429650807,574,8.18,Steak,Fish,0,0.027160983247564878,574
PID108108,Glass Bit,2,14,2024-12-20,0.0,0.10900501667308125,2023-04-27,0.16989993873800288,603,7.36,Deli Meats,Soft,0,0.02308423080679387,603
PID108109,Sign Weight,7,15,2024-06-21,0.8181818181818183,0.8030407254612905,2023-04-15,0.28854400653461304,433,8.85,Pre-packaged Meals,Gluten-Free,0,0.03260384254628396,433
PID108110,Trade Drive,4,8,2024-05-09,0.32323232323232326,0.5634906107839354,2023-10-25,0.6516234429242395,197,1.85,Freshly Squeezed Juices,Preservatives,0,0.35222888806715646,197
PID108111,Purpose Full,5,9,2024-03-18,0.7979797979797981,0.3381632530003013,2023-01-23,0.2932407596487646,420,1.1,Overripe,3.7340913751022065,0,0.26658250877160417,420
PID108112,Especially Challenge,7,14,2024-08-01,0.18181818181818182,0.10726787996184393,2023-07-09,0.9166836838880948,389,4.47,Pre-made Salads,Vegan,0,0.20507464963939484,389
PID108113,Opportunity Boy,6,13,2024-01-27,0.48484848484848486,0.7320807453868826,2023-09-01,0.673881968552175,148,5.36,Steak,Shellfish,0,0.12572424786421174,148
PID108114,Line Everybody,0,12,2024-08-07,0.050505050505050504,0.2620339769050079,2023-05-19,0.9518072289156628,446,6.83,Pastries,,0,0.13935684171532398,446
PID108115,Month How,7,14,2024-05-18,0.8787878787878789,0.48558292314027124,2023-09-07,0.7004288339799879,254,1.81,Pre-made Salads,,0,0.3869772563425347,254
PID108116,Executive Five,7,15,2024-12-23,0.21212121212121213,0.05620322153037921,2023-09-23,0.24423116193587913,457,3.9,Pre-packaged Meals,Gluten-Free,0,0.06262337485535362,457
PID108117,Trouble Language,2,3,2024-11-11,0.10101010101010102,0.11264201853128226,2023-09-20,0.6634674290381867,418,6.11,Pre-made Salads,Hard,0,0.1085871405954479,418
PID108118,Grow Be,2,16,2024-02-13,0.38383838383838387,0.9582197249575541,2023-04-04,0.2334082091076169,315,1.01,Deli Meats,Hard,0,0.23109723674021473,315
PID108119,Decision Sell,5,9,2024-05-31,0.41414141414141414,0.9809043010793359,2023-12-28,0.07657749642638349,155,8.87,Unripe,3.664821984461437,0,0.008633314140516742,155
PID108120,Country Service,1,5,2024-10-18,0.9090909090909092,0.44698392518241464,2023-01-03,0.22503573616499897,654,8.12,20.584751800150244,Whole,0,0.02771376061145308,654
PID108121,True Organization,1,5,2024-10-26,0.8686868686868688,0.01920118086263682,2023-01-07,0.018174392485195017,658,9.76,17.54964997964123,Skim,0,0.0018621303775814568,658
PID108122,Within Political,6,6,2024-04-12,0.5555555555555557,0.37931602587043567,2023-06-11,0.6324280171533593,306,7.44,Steak,Shellfish,0,0.08500376574641925,306
PID108123,Receive Suddenly,2,16,2024-07-01,0.26262626262626265,0.7752122229225583,2023-03-31,0.8887073718603228,458,9.83,Pre-made Salads,Hard,0,0.09040766753411218,458
PID108124,Hundred Action,6,0,2024-04-12,0.494949494949495,0.1183583359308034,2023-05-29,0.15295078619563,319,2.51,Ground,Fish,0,0.06093656820543028,319
PID108125,Owner Drop,1,5,2024-06-08,0.3434343434343435,0.7888544106206304,2023-10-31,0.3426587706759241,221,5.18,2.1521354882977004,Whole,0,0.06615034182932898,221
PID108126,Natural Beautiful,4,19,2024-11-29,0.07070707070707072,0.012755206748995829,2023-01-24,0.9616091484582399,675,6.95,Smoothies,Preservatives,0,0.13836102855514243,675
PID108127,There Main,5,21,2024-10-22,0.5555555555555557,0.2157005897515869,2023-03-26,0.5201143557279968,576,3.27,Unripe,0.7531008245293602,0,0.15905637789846996,576
PID108128,Party Prepare,4,8,2024-03-29,0.42424242424242425,0.18989991666826816,2023-10-05,0.05166428425566673,176,8.85,Freshly Squeezed Juices,,0,0.005837772232278726,176
PID108129,Threat Beat,5,9,2024-10-29,0.9595959595959597,0.5588848406168063,2023-12-13,0.7324892791505004,321,9.23,Unripe,4.674433014372071,0,0.07935961854284945,321
PID108130,Consider Eye,3,10,2024-01-29,0.9494949494949496,0.2440756448111293,2023-11-12,0.37839493567490307,78,0.97,Large,A,0,0.390097871829797,78
PID108131,Out Business,4,19,2024-11-29,0.8080808080808082,0.4490187057167003,2023-04-24,0.6024096385542169,585,0.68,Smoothies,,0,0.8858965272856131,585
PID108132,Attorney Learn,0,12,2024-08-26,0.5050505050505052,0.8949457279821483,2023-02-20,0.9585460486011845,553,2.92,Pastries,Fruit,0,0.32826919472643307,553
PID108133,Keep Her,6,13,2024-01-17,0.9292929292929294,0.18951922213879702,2023-02-07,0.7426996120073516,344,4.0,Steak,Shellfish,0,0.1856749030018379,344
PID108134,After Charge,0,1,2024-09-28,0.5151515151515152,0.017003497443178847,2023-11-18,0.19011639779456813,315,6.58,Bread,Cream,0,0.02889306957364257,315
PID108135,Myself Speech,7,7,2024-08-07,0.5555555555555557,0.4179384477092811,2023-10-21,0.9436389626301818,291,0.11,Fresh Pasta,Vegan,0,8.578536023910743,291
PID108136,Eat Compare,6,0,2024-11-02,0.9292929292929294,0.9021011964738016,2023-06-11,0.9699816214008579,510,5.89,Ground,,0,0.164682788013728,510
PID108137,Work Some,4,19,2024-07-03,0.27272727272727276,0.795010884819167,2023-07-26,0.37880334898917706,343,8.18,Smoothies,Sugar,0,0.04630847787153754,343
PID108138,Scientist Beyond,1,11,2024-04-07,0.4545454545454546,0.8939324249430942,2023-04-23,0.7253420461507046,350,7.26,10.06485785704115,2%,0,0.09990937274803094,350
PID108139,Yeah You,5,9,2024-04-15,0.050505050505050504,0.31630413856317374,2023-06-06,0.6142536246681644,314,9.77,Unripe,4.686676316109847,0,0.06287140477668007,314
PID108140,Event Ball,5,9,2024-06-15,0.8888888888888891,0.28028291074134726,2023-11-06,0.027159485399224022,222,6.84,Unripe,8.916473205565815,0,0.003970684999886553,222
PID108141,Child Sound,3,10,2024-01-08,0.5050505050505052,0.6621955717315245,2023-07-14,0.6585664692668983,178,0.2,Small,A,0,3.2928323463344915,178
PID108142,Between Visit,3,18,2024-11-13,1.0,0.7003025448176591,2023-01-10,0.8833979987747602,673,8.41,Large,A,0,0.10504137916465639,673
PID108143,Shoulder Energy,2,16,2024-09-12,0.07070707070707072,0.8892475941475857,2023-03-01,0.5811721462119667,561,9.21,Sausages,Soft,1,0.0631022960056424,561
PID108144,It Result,7,14,2024-01-13,0.29292929292929293,0.17543968453672504,2023-06-15,0.5801511129262815,212,6.98,Pre-made Salads,Vegan,0,0.0831162052902982,212
PID108145,Deep Necessary,6,17,2024-03-08,0.2828282828282828,0.09312432579042383,2023-08-14,0.18378599142332042,207,2.32,Whole,Shellfish,0,0.07921809975143122,207
PID108146,Less About,0,12,2024-07-11,0.595959595959596,0.9586575340471182,2023-07-18,0.34429242393302023,359,6.6,Pastries,Custard,0,0.05216551877773034,359
PID108147,Training Drug,3,18,2024-08-01,0.4444444444444445,0.38758342909369736,2023-12-10,0.40289973453134575,235,3.44,Large,A,0,0.1171220158521354,235
PID108148,Even Start,7,15,2024-10-26,0.4545454545454546,0.03914778363155391,2023-07-06,0.8413314274045335,478,8.31,Pre-packaged Meals,Gluten-Free,0,0.10124325239525071,478
PID108149,Response Program,4,8,2024-09-04,0.25252525252525254,0.6198014931485599,2023-02-13,0.48825811721462126,569,9.34,Freshly Squeezed Juices,Sugar,0,0.0522760296803663,569
PID108150,Poor Wife,2,3,2024-12-19,0.4545454545454546,0.8067741629214342,2023-02-05,0.40289973453134575,683,6.15,Pre-made Salads,Soft,0,0.06551215195631638,683
PID108151,Rule Reason,0,12,2024-06-20,0.38383838383838387,0.2092344612522435,2023-03-23,0.10925056156830715,455,6.83,Pastries,,0,0.015995689834305583,455
PID108152,That Professional,3,18,2024-06-17,0.9797979797979799,0.01023499262484312,2023-11-21,0.6918521543802328,209,7.69,Small,AA,0,0.08996777040055043,209
PID108153,Moment At,2,14,2024-08-22,0.7272727272727274,0.8166657027184547,2023-08-13,0.4613028384725342,375,3.3,Deli Meats,Hard,0,0.139788738931071,375
PID108154,Experience Member,7,7,2024-06-04,0.37373737373737376,0.10234421868273864,2023-08-28,0.3393914641617317,281,9.2,Fresh Pasta,Gluten-Free,0,0.03689037653931867,281
PID108155,Seat Share,6,17,2024-04-08,0.21212121212121213,0.7134745947168482,2023-10-16,0.6124157647539311,175,9.92,Whole,,0,0.061735460156646285,175
PID108156,Family Firm,3,18,2024-05-17,0.7070707070707072,0.5940746681306343,2023-06-28,0.14069838676740862,324,5.12,Large,AA,0,0.027480153665509495,324
PID108157,Each Drive,1,11,2024-11-01,0.5050505050505052,0.607441605211501,2023-02-12,0.3540943434755973,628,5.63,20.354326224561536,Skim,0,0.06289419955161586,628
PID108158,Shoulder Personal,4,8,2024-12-10,0.98989898989899,0.9994446243934141,2023-11-03,0.4960179701858281,403,5.63,Freshly Squeezed Juices,Preservatives,0,0.08810265900281139,403
PID108159,Bed Leg,1,20,2024-11-18,0.6262626262626264,0.1341931864648896,2023-03-24,0.07841535634061672,605,0.18,2.014113165043021,Skim,0,0.4356408685589818,605
PID108160,Customer Off,1,5,2024-04-19,0.7676767676767677,0.4377738297125624,2023-12-03,0.3604247498468451,138,6.66,19.820508997205227,Whole,0,0.054117830307334094,138
PID108161,Budget Continue,6,0,2024-10-27,0.5757575757575758,0.49344351413372073,2023-08-10,0.37696548907494387,444,8.25,Fillet,Shellfish,0,0.04569278655453865,444
PID108162,Alone Else,7,15,2024-09-23,0.5353535353535355,0.3328458714630831,2023-05-18,0.6336532570961814,494,9.94,Pre-packaged Meals,,0,0.06374781258512892,494
PID108163,Job Reach,0,2,2024-01-16,0.5757575757575758,0.7296653385629779,2023-04-25,0.5727996732693487,266,5.67,Cakes,,0,0.10102287006514087,266
PID108164,Across Represent,2,16,2024-01-23,0.787878787878788,0.848771923530797,2023-01-26,0.8249948948335717,362,7.03,Pre-made Salads,Semi-Soft,0,0.11735347010434874,362
PID108165,Tv Executive,2,14,2024-09-10,0.9696969696969698,0.35117957263845023,2023-08-13,0.5725954666122116,394,2.16,Sausages,Hard,0,0.2650904938019498,394
PID108166,Manage Analysis,1,5,2024-04-04,0.38383838383838387,0.8724791336114517,2023-11-13,0.3906473351031244,143,7.73,26.606709760915518,2%,0,0.05053652459290095,143
PID108167,Bar Cost,3,10,2024-06-11,0.38383838383838387,0.7915470739538993,2023-04-18,0.9595670818868696,420,3.81,Large,AA,0,0.2518548771356613,420
PID108168,Treatment Sport,6,0,2024-11-30,0.8484848484848486,0.08859214904708744,2023-07-04,0.2918113130488054,515,6.46,Whole,,0,0.04517202988371601,515
PID108169,Her Despite,4,19,2024-09-01,0.7070707070707072,0.9674850677194591,2023-04-28,0.6454972432101288,492,3.07,Smoothies,Preservatives,0,0.21025968834206152,492
PID108170,International Top,4,8,2024-01-26,0.6969696969696971,0.3138749136566249,2023-10-30,0.6007759852971208,88,8.75,Freshly Squeezed Juices,,0,0.06866011260538524,88
PID108171,East Trial,0,2,2024-07-11,0.0,0.1822183122945243,2023-03-02,0.5615683071268124,497,0.72,Cakes,Fruit,0,0.7799559821205728,497
PID108172,Author Rather,4,19,2024-01-30,0.4545454545454546,0.7497907357160728,2023-12-14,0.512150296099653,47,8.41,Smoothies,Sugar,0,0.06089777599282438,47
PID108173,Bar People,4,8,2024-12-25,0.33333333333333337,0.22642540515384513,2023-05-21,0.77435164386359,584,2.09,Freshly Squeezed Juices,Sugar,0,0.3705031788821005,584
PID108174,Hear Young,5,9,2024-05-16,1.0,0.6682299594182606,2023-03-29,0.48662446395752507,414,8.91,Overripe,9.128407536454224,0,0.05461554028703985,414
PID108175,Mission Because,2,16,2024-04-03,0.1717171717171717,0.9681581614154005,2023-11-24,0.737798652236063,131,7.9,Deli Meats,Hard,1,0.09339223446026114,131
PID108176,Spring Case,2,14,2024-12-26,0.4646464646464647,0.9101412312703866,2023-12-17,0.7898713498060038,375,0.55,Sausages,Semi-Soft,0,1.4361297269200068,375
PID108177,Bag East,7,15,2024-12-02,0.13131313131313133,0.45020944773949817,2023-02-19,0.9491525423728815,652,4.65,Pre-packaged Meals,Vegan,0,0.20411882631674869,652
PID108178,Wrong Field,4,8,2024-12-06,0.7979797979797981,0.1958651877333097,2023-06-30,0.216254849908107,525,9.04,Freshly Squeezed Juices,,0,0.023921996671250778,525
PID108179,Method Far,3,10,2024-05-08,0.6161616161616162,0.05029122010135993,2023-07-21,0.8611394731468247,292,3.13,Medium,AA,0,0.27512443231527944,292
PID108180,Teach Store,0,1,2024-04-21,0.9696969696969698,0.4005117139996355,2023-06-11,0.12354502756789873,315,9.55,Bread,Fruit,0,0.012936652101350652,315
PID108181,Tend Yes,6,13,2024-05-01,0.29292929292929293,0.05526862370555685,2023-02-05,0.17235041862364717,451,9.3,Whole,Fish,0,0.01853230307781152,451
PID108182,Cup Once,0,2,2024-12-03,0.47474747474747475,0.030421801803782678,2023-06-29,0.07780273636920564,523,6.65,Cakes,,0,0.011699659604391824,523
PID108183,This Cup,7,15,2024-10-02,0.5454545454545455,0.33364210448583814,2023-04-26,0.4000408413314274,525,1.98,Pre-packaged Meals,Gluten-Free,0,0.20204082895526637,525
PID108184,Weight Provide,3,18,2024-07-01,0.5656565656565657,0.7332706408058244,2023-11-24,0.29548703287727185,220,8.91,Medium,A,0,0.033163527820120296,220
PID108185,Key Position,7,14,2024-09-09,0.030303030303030304,0.7016886912784185,2023-01-14,0.5958750255258323,604,3.34,Pre-made Salads,,1,0.17840569626521924,604
PID108186,Level Leg,1,11,2024-12-01,0.47474747474747475,0.4849409305668006,2023-12-01,0.5703491933837044,366,4.11,29.010686352696744,Skim,0,0.13877109328070666,366
PID108187,Kitchen Store,7,7,2024-02-22,0.6363636363636365,0.2503316095462035,2023-11-23,0.9511946089442518,91,9.45,Fresh Pasta,,0,0.1006555141739949,91
PID108188,Single General,6,13,2024-06-22,0.16161616161616163,0.5581779105072594,2023-12-19,0.46477435164386366,186,3.51,Whole,Fish,1,0.13241434519768197,186
PID108189,Matter Environmental,7,15,2024-08-19,0.27272727272727276,0.13003206047306337,2023-03-16,0.5290994486420258,522,7.22,Pre-packaged Meals,,0,0.07328247211108392,522
PID108190,Recent Best,2,14,2024-02-19,0.4444444444444445,0.028317296733651395,2023-01-21,0.4711047580151113,394,3.24,Pre-made Salads,Soft,0,0.14540270309108372,394
PID108191,Strong Talk,1,5,2024-09-19,0.7474747474747476,0.4545527046724999,2023-12-29,0.13947314682458647,265,2.99,16.061557608167533,2%,0,0.046646537399527246,265
PID108192,Large Family,5,9,2024-08-11,0.33333333333333337,0.9645216406610209,2023-04-02,0.233816622421891,497,6.12,Unripe,8.491067843746427,0,0.0382053304610933,497
PID108193,Key Determine,7,14,2024-12-15,0.4646464646464647,0.792106398397291,2023-03-21,0.7102307535225649,635,2.16,Pre-made Salads,,0,0.32881053403822447,635
PID108194,Reach Report,4,8,2024-03-29,0.12121212121212123,0.6591837260028756,2023-07-02,0.24382274862160508,271,1.05,Freshly Squeezed Juices,Preservatives,1,0.23221214154438577,271
PID108195,I Policy,7,14,2024-09-24,0.24242424242424243,0.6485194898396426,2023-12-20,0.773330610577905,279,6.01,Pre-made Salads,Gluten-Free,0,0.1286739784655416,279
PID108196,Parent Right,7,15,2024-10-05,0.9696969696969698,0.4762351509032903,2023-04-10,0.2767000204206657,544,2.77,Pre-packaged Meals,,0,0.09989170412298401,544
PID108197,About Another,4,19,2024-03-14,0.31313131313131315,0.6719846653769744,2023-03-25,0.6736777618950378,355,1.55,Smoothies,Sugar,0,0.4346308141258308,355
PID108198,Blue Example,2,3,2024-08-10,0.9696969696969698,0.25164622435500206,2023-12-16,0.2977333061057791,238,9.53,Deli Meats,Soft,0,0.03124169004257913,238
PID108199,Century Reality,2,16,2024-04-14,0.585858585858586,0.9338109585524381,2023-07-21,0.6522360628956505,268,2.26,Pre-made Salads,Semi-Soft,0,0.2886000278299339,268
PID108200,Everybody Cell,2,3,2024-12-25,0.7373737373737375,0.605602822394696,2023-08-10,0.7083928936083318,503,9.26,Deli Meats,Hard,0,0.07650031248470106,503
PID108201,Could Plan,3,10,2024-05-05,0.6363636363636365,0.3140990752669337,2023-09-25,0.2911986930773943,223,9.72,Large,A,0,0.029958713279567315,223
PID108202,Girl Computer,6,6,2024-05-23,0.8181818181818183,0.13397440047867426,2023-07-10,0.818460281805187,318,7.65,Ground,,0,0.106988272131397,318
PID108203,Program Threat,6,17,2024-08-24,0.33333333333333337,0.2636438437588403,2023-11-26,0.20808658362262614,272,2.33,Fillet,Shellfish,0,0.08930754661915284,272
PID108204,Far Party,0,1,2024-08-24,0.9696969696969698,0.5186546290753792,2023-05-24,0.10373698182560752,458,3.31,Bread,Custard,0,0.03134047789293278,458
PID108205,Field Push,1,22,2024-04-23,0.8686868686868688,0.07741410952310314,2023-12-18,0.3365325709618134,127,3.8,27.611842116111905,Skim,0,0.08856120288468773,127
PID108206,Number Sea,1,5,2024-09-17,0.33333333333333337,0.07536623620310488,2023-07-26,0.8125382887482133,419,8.96,10.61833659211439,2%,0,0.09068507686922023,419
PID108207,Shake Capital,7,7,2024-12-12,0.9494949494949496,0.03608145303442466,2023-05-11,0.8153971819481317,581,3.12,Fresh Pasta,Gluten-Free,0,0.26134525062440117,581
PID108208,Perform Appear,2,16,2024-11-19,0.15151515151515152,0.38029307976492754,2023-08-30,0.3479681437614866,447,0.95,Deli Meats,Soft,0,0.3662822565910385,447
PID108209,Community Woman,0,2,2024-11-18,0.10101010101010102,0.4683104294104187,2023-04-19,0.3724729426179294,579,4.58,Cakes,Custard,0,0.08132597000391471,579
PID108210,Note Nature,2,3,2024-01-06,0.07070707070707072,0.11834518182918387,2023-08-27,0.9162752705738209,132,6.43,Sausages,Hard,0,0.14250004207990993,132
PID108211,Staff Fall,1,22,2024-06-02,0.8787878787878789,0.61586777094754,2023-01-09,0.00653461302838473,510,6.26,13.747147274211255,Whole,0,0.001043867895908104,510
PID108212,President Child,6,0,2024-12-29,0.7979797979797981,0.8493419847280967,2023-01-19,0.4639575250153155,710,8.22,Whole,,0,0.056442521291400906,710
PID108213,Walk Capital,4,19,2024-10-30,0.393939393939394,0.10041255694485786,2023-04-03,0.8139677353481726,576,2.91,Smoothies,,0,0.27971399840143385,576
PID108214,Focus Represent,5,21,2024-02-18,0.21212121212121213,0.8498490277684994,2023-09-02,0.7933428629773331,169,0.57,Ripe,0.3170767407391528,0,1.39182958417076,169
PID108215,Word Either,5,21,2024-10-08,0.7272727272727274,0.20083501301479234,2023-03-17,0.7339187257504596,571,3.42,Ripe,2.5997305688095143,0,0.21459611864048525,571
PID108216,Coach Yard,3,18,2024-04-19,0.7373737373737375,0.1170412731252189,2023-06-04,0.09250561568307127,320,1.61,Small,AA,0,0.057456904150975936,320
PID108217,Practice Performance,1,11,2024-04-28,0.1414141414141414,0.11606560483394475,2023-08-04,0.25770880130692264,268,2.37,10.90699697855923,Whole,0,0.1087378908468028,268
PID108218,Interesting Top,0,12,2024-03-09,0.8989898989898991,0.016752830209111155,2023-12-13,0.7204410863794161,87,8.02,Pastries,Custard,0,0.08983055939892969,87
PID108219,Ten Half,0,12,2024-02-24,0.7373737373737375,0.47438307106590366,2023-05-15,0.5817847661833777,285,7.51,Pastries,,0,0.07746801147581595,285
PID108220,Poor Character,1,5,2024-04-28,0.060606060606060615,0.5744113307826861,2023-07-11,0.13273432713906475,292,5.81,12.410225504079122,2%,1,0.02284583943873748,292
PID108221,Million Call,3,10,2024-08-27,0.37373737373737376,0.20497699626726157,2023-12-26,0.14539513988156016,245,2.44,Small,AA,0,0.059588172082606625,245
PID108222,Camera Dark,5,21,2024-06-06,0.47474747474747475,0.44921065292997747,2023-09-14,0.24525219522156422,266,4.48,Overripe,3.124550177909051,0,0.054743793576242004,266
PID108223,Serve Consumer,4,19,2024-02-27,0.48484848484848486,0.06345258243010084,2023-11-07,0.39309781498876867,112,4.98,Smoothies,Preservatives,0,0.07893530421461217,112
PID108224,Because Never,5,9,2024-04-02,0.7171717171717172,0.13545195411363797,2023-11-02,0.9025934245456403,152,2.64,Ripe,4.245602405128502,0,0.3418914486915304,152
PID108225,Manager Popular,4,8,2024-08-20,0.6262626262626264,0.8779645835681248,2023-03-28,0.08882989585460487,511,1.76,Freshly Squeezed Juices,Sugar,0,0.050471531735570944,511
PID108226,Enjoy School,3,10,2024-12-09,0.7474747474747476,0.712234823059567,2023-08-01,0.7204410863794161,496,4.41,Large,AA,0,0.16336532570961815,496
PID108227,Environment Number,6,17,2024-08-08,0.9191919191919193,0.8017333442320386,2023-02-19,0.5378803348989178,536,4.97,Fillet,,0,0.10822541949676416,536
PID108228,Great Stock,1,22,2024-08-06,0.393939393939394,0.8128463689775797,2023-04-09,0.4935674903001838,485,8.72,7.1122649803430775,Whole,0,0.056601776410571535,485
PID108229,Behind Give,7,15,2024-10-31,0.33333333333333337,0.23814110008673717,2023-07-02,0.2603634878497039,487,3.97,Pre-packaged Meals,Gluten-Free,0,0.06558274253141157,487
PID108230,Pretty Air,0,12,2024-02-28,0.9696969696969698,0.7662181042696203,2023-06-10,0.7482131917500511,263,5.59,Pastries,Cream,0,0.1338485137298839,263
PID108231,Your Small,2,3,2024-06-19,0.9090909090909092,0.6789318724029814,2023-05-25,0.25137839493567493,391,3.38,Pre-made Salads,Hard,0,0.07437230619398667,391
PID108232,Social Reason,0,12,2024-06-02,0.5555555555555557,0.2636616301603994,2023-11-02,0.486420257300388,213,7.34,Pastries,Custard,0,0.06626978982294114,213
PID108233,President Road,0,1,2024-01-19,0.060606060606060615,0.22505552757908048,2023-08-30,0.6910353277516849,142,7.69,Bread,Cream,0,0.08986155107304095,142
PID108234,Help Put,1,5,2024-03-09,0.9494949494949496,0.38677826432956336,2023-05-01,0.5374719215846437,313,7.81,17.37703451569552,Skim,0,0.06881842785974952,313
PID108235,Laugh Tv,1,11,2024-07-11,0.3434343434343435,0.6611247852770955,2023-03-04,0.12354502756789873,495,2.31,5.414668365103125,2%,0,0.053482695916839275,495
PID108236,War Father,6,6,2024-08-01,0.7171717171717172,0.3253105465865072,2023-12-09,0.342046150704513,236,6.32,Fillet,Shellfish,0,0.054121226377296355,236
PID108237,Window Task,4,19,2024-04-13,0.4444444444444445,0.6891539824939918,2023-05-22,0.1270165407392281,327,9.04,Smoothies,Preservatives,0,0.014050502294162402,327
PID108238,Machine Must,0,12,2024-02-29,0.5050505050505052,0.011610433908594203,2023-05-11,0.35041862364713094,294,9.66,Pastries,Cream,0,0.03627521983924751,294
PID108239,Simple Enough,5,21,2024-02-06,0.19191919191919193,0.5278831215802172,2023-12-21,0.9558913620584032,47,9.1,Ripe,5.3231307271540835,0,0.10504300681960475,47
PID108240,Deal If,0,2,2024-10-26,0.393939393939394,0.533290959820852,2023-02-25,0.8019195425770881,609,6.02,Cakes,Fruit,0,0.13320922634170898,609
PID108241,Issue Need,3,18,2024-05-18,0.9696969696969698,0.21723483012208883,2023-09-05,0.477435164386359,256,1.1,Medium,AA,0,0.43403196762396273,256
PID108242,Decade Degree,6,4,2024-06-30,0.31313131313131315,0.7294371760223853,2023-07-28,0.099040228711456,338,1.35,Ground,,0,0.07336313237885629,338
PID108243,Such Foot,5,9,2024-12-16,0.8080808080808082,0.3674266793713542,2023-07-17,0.2664896875638146,518,8.83,Unripe,3.628831991387319,0,0.030180032566683418,518
PID108244,Couple Never,4,19,2024-01-04,0.07070707070707072,0.23052862017653242,2023-11-12,0.5358382683275477,53,1.87,Smoothies,,0,0.28654452851740514,53
PID108245,Left Thank,2,16,2024-08-26,0.5656565656565657,0.0004329181778391922,2023-04-30,0.7541351848070249,484,4.91,Pre-made Salads,Soft,0,0.15359168733340628,484
PID108246,Sometimes Hot,3,18,2024-02-24,0.21212121212121213,0.07119085151903573,2023-08-30,0.42679191341637746,178,9.43,Medium,AA,0,0.04525895158180037,178
PID108247,Yourself Shake,5,21,2024-08-25,0.9494949494949496,0.34744846446917327,2023-03-31,0.4484378190729018,513,0.48,Unripe,4.373162332300893,0,0.9342454564018788,513
PID108248,Floor Dinner,1,11,2024-09-10,0.9494949494949496,0.5378311326713282,2023-02-06,0.8025321625484992,582,4.47,22.72285280980752,Skim,0,0.17953739654328843,582
PID108249,Each Stop,1,22,2024-05-11,0.41414141414141414,0.6259336906407524,2023-10-22,0.37614866244639583,202,0.71,12.19081749290031,Skim,0,0.5297868485160505,202
PID108250,Tonight Box,5,9,2024-11-03,0.13131313131313133,0.738555843654334,2023-12-05,0.21564222993669596,334,6.53,Overripe,2.993934023587048,1,0.03302331239459356,334
PID108251,Partner Five,0,12,2024-11-13,0.8686868686868688,0.5550144174036079,2023-03-07,0.6463140698386769,617,8.95,Pastries,,0,0.07221386255180748,617
PID108252,Money Interest,2,16,2024-12-18,0.393939393939394,0.28449931926752037,2023-02-19,0.6358995303246886,668,4.42,Pre-made Salads,Hard,0,0.14386867201916032,668
PID108253,Stage Bag,2,14,2024-11-07,0.2828282828282828,0.7891618932517326,2023-02-17,0.47130896467224836,629,8.06,Pre-made Salads,Soft,0,0.058475057651643715,629
PID108254,We Level,5,9,2024-04-05,0.31313131313131315,0.23981629949080202,2023-02-06,0.47580151112926283,424,0.55,Unripe,7.883692439066541,0,0.8650936565986597,424
PID108255,Computer Near,2,16,2024-01-08,0.2828282828282828,0.7377253131479151,2023-11-15,0.8860526853175414,54,4.17,Deli Meats,Soft,0,0.2124826583495303,54
PID108256,Short Popular,0,12,2024-04-21,0.23232323232323232,0.9870684584015892,2023-01-29,0.6530528895241986,448,7.6,Pastries,,0,0.08592801177949982,448
PID108257,Other Born,7,15,2024-02-06,0.9696969696969698,0.10369146041516177,2023-07-08,0.6824586481519298,213,6.75,Pre-packaged Meals,Vegan,0,0.10110498491139701,213
PID108258,Similar Tend,6,0,2024-11-17,0.393939393939394,0.33312927591583363,2023-03-07,0.9922401470287933,621,2.06,Steak,Shellfish,0,0.481669974285822,621
PID108259,Here Floor,3,10,2024-03-18,0.3434343434343435,0.8336963536765899,2023-02-25,0.7796610169491527,387,5.78,Small,A,0,0.13488944929916136,387
PID108260,Care Store,5,9,2024-04-29,0.5555555555555557,0.7611153946929958,2023-04-02,0.5828057994690627,393,5.81,Overripe,5.768268794322552,0,0.10031080885870272,393
PID108261,Difficult Candidate,5,21,2024-03-05,0.22222222222222224,0.7490576249105406,2023-02-19,0.7026751072084951,380,1.27,Ripe,6.623166471640714,0,0.553287485990941,380
PID108262,About Run,3,10,2024-04-22,0.22222222222222224,0.7398895618420576,2023-08-04,0.603226465182765,262,9.91,Large,AA,0,0.06087048084588951,262
PID108263,Professor Follow,1,22,2024-12-16,0.585858585858586,0.5137162762256756,2023-10-10,0.38819685521748015,433,2.09,12.979264246301796,2%,0,0.1857401221136269,433
PID108264,Create Ago,0,12,2024-02-26,0.32323232323232326,0.345508276663163,2023-09-23,0.26424341433530735,156,7.99,Pastries,Cream,0,0.033071766500038464,156
PID108265,Various Trouble,6,4,2024-02-12,0.04040404040404041,0.518245339353243,2023-04-02,0.4449663059015724,316,2.04,Steak,Shellfish,1,0.21812073818704528,316
PID108266,During Myself,2,3,2024-05-16,0.494949494949495,0.820964146865795,2023-04-26,0.05146007759852972,386,5.84,Pre-made Salads,Hard,0,0.00881165712303591,386
PID108267,Role Remain,4,8,2024-05-12,0.47474747474747475,0.85369570275371,2023-07-29,0.6889932611803146,288,6.6,Freshly Squeezed Juices,Sugar,0,0.10439291836065373,288
