Product ID,Product Name,Category,Sub-Category,Expiration Date,Stock Level,Sales Velocity,Purchase Date,Price,Shelf Life,Product Weight/Volume,Additional Feature 1,Additional Feature 2
PID109129,Have Arm,Meat and Seafood,Pork,2024-04-23,43,2.720187571,2023-06-26,17.92,302,8.23,Steak,Shellfish
PID109130,Late Book,Eggs,Grade,2024-08-01,82,7.762302218,2023-12-29,29.03,216,1.41,Small,A
PID109131,Analysis True,Fresh Produce,Fruits,2024-02-12,28,5.352321448,2023-07-06,15.85,221,1.35,Unripe,2.933983291
PID109132,Hard Purpose,Fresh Produce,Vegetables,2024-11-20,52,4.377741,2023-08-05,34.01,473,2.13,Unripe,1.197702471
PID109133,Health Federal,Eggs,Size,2024-10-11,38,3.495017375,2023-08-05,6.22,433,8.21,Small,AA
PID109134,Idea Nice,Fresh Produce,Vegetables,2024-05-28,80,8.182488078,2023-04-23,24.7,401,6.66,Unripe,6.428569481
PID109135,Impact Suddenly,Ready-to-Eat Meals,Pre-made Salads,2024-09-04,14,5.107344755,2023-11-24,30.78,285,0.47,Pre-made Salads,None
PID109136,View Player,Fresh Juices,Smoothies,2024-04-02,54,9.010753461,2023-06-28,48.86,279,9.03,Smoothies,Preservatives
PID109137,Measure Serve,Dairy Products,Cream,2024-12-01,72,7.987780232,2023-01-26,14.38,675,2.02,4.496626325,Skim
PID109138,Easy Other,Eggs,Size,2024-07-01,67,9.621247442,2023-01-09,44.83,539,3.19,Large,AA
PID109139,Speak Process,Deli,Cheese,2024-06-14,3,7.501947891,2023-05-14,41.65,397,7.52,Deli Meats,Soft
PID109140,Rule Federal,Fresh Produce,Fruits,2024-05-07,100,9.559187813,2023-11-29,21.28,160,1.79,Unripe,4.200024551
PID109141,Tough Sea,Meat and Seafood,Pork,2024-09-21,15,7.216777296,2023-02-21,26.47,578,6.64,Whole,Shellfish
PID109142,Quality Quality,Eggs,Grade,2024-03-27,77,1.990399282,2023-04-19,42.4,343,1.54,Small,AA
PID109143,Senior Garden,Deli,Pre-made Salads,2024-10-17,1,9.342350546,2023-10-22,18.25,361,4.44,Sausages,Semi-Soft
PID109144,College All,Bakery Items,Cakes,2024-04-08,29,1.725093772,2023-08-19,7.74,233,8.68,Cakes,Custard
PID109145,Add Including,Fresh Produce,Vegetables,2024-09-08,54,6.320854586,2023-07-20,20.62,416,3.52,Unripe,6.854468266
PID109146,Leave Hear,Fresh Produce,Fruits,2024-12-02,28,5.433087319,2023-01-25,16.2,677,8.31,Unripe,9.366173487
PID109147,Few Guy,Eggs,Size,2024-07-12,54,8.651954201,2023-04-22,28.16,447,5.49,Small,A
PID109148,Necessary Break,Bakery Items,Pastries,2024-02-28,44,6.486780487,2023-07-05,12.85,238,5.58,Pastries,None
PID109149,When Answer,Meat and Seafood,Beef,2024-10-28,3,8.661546038,2023-03-19,19.76,589,1.77,Fillet,Shellfish
PID109150,Big Low,Deli,Prepared Meats,2024-08-01,97,7.908967706,2023-01-07,4.19,572,4.1,Sausages,Soft
PID109151,Reflect Pretty,Eggs,Size,2024-10-21,1,8.798546244,2023-09-24,22.4,393,7.34,Medium,A
PID109152,Dog Republican,Eggs,Size,2024-12-20,9,3.562859969,2023-08-27,46.07,481,1.87,Small,A
PID109153,High Goal,Fresh Juices,Freshly Squeezed Juices,2024-08-12,59,3.250269507,2023-07-12,35.28,397,1.17,Freshly Squeezed Juices,None
PID109154,Car Southern,Dairy Products,Milk,2024-04-16,19,3.348476883,2023-10-27,14.66,172,7.3,9.576458598,2%
PID109155,President House,Ready-to-Eat Meals,Fresh Pasta,2024-08-09,65,7.751232021,2023-03-07,9.54,521,5.59,Fresh Pasta,None
PID109156,Science Apply,Meat and Seafood,Fish,2024-05-14,39,9.625957213,2023-10-24,4.47,203,8.05,Fillet,Fish
PID109157,Rich Sound,Fresh Juices,Smoothies,2024-11-24,2,9.983899901,2023-09-01,16.15,450,3.69,Smoothies,Sugar
PID109158,Service When,Meat and Seafood,Fish,2024-11-30,100,7.963768924,2023-05-18,40.99,562,3.1,Whole,Shellfish
PID109159,Fall Move,Deli,Cheese,2024-02-29,96,5.349510782,2023-10-02,48.59,150,9.89,Pre-made Salads,Semi-Soft
PID109160,Class Down,Fresh Juices,Freshly Squeezed Juices,2024-12-14,38,3.041739667,2023-04-07,27.87,617,8.38,Freshly Squeezed Juices,Preservatives
PID109161,Choice Agent,Bakery Items,Pastries,2024-08-21,73,8.239615507,2023-03-26,18.99,514,1,Pastries,Fruit
PID109162,Work Fill,Bakery Items,Pastries,2024-04-04,5,1.342389913,2023-05-02,22.53,338,6.75,Pastries,Fruit
PID109163,Minute Yet,Fresh Produce,Fruits,2024-10-17,21,5.89393893,2023-09-22,13,391,6.32,Overripe,5.31900462
PID109164,Sell Sit,Bakery Items,Cakes,2024-01-28,57,3.904492189,2023-02-10,23.71,352,3.15,Cakes,Fruit
PID109165,Himself Receive,Eggs,Grade,2024-07-28,15,2.273230605,2023-06-09,8.01,415,4.01,Medium,AA
PID109166,Party Available,Deli,Prepared Meats,2024-11-02,49,0.6261716889,2023-09-23,20.12,406,7.85,Pre-made Salads,Hard
PID109167,Political Possible,Meat and Seafood,Beef,2024-10-13,17,2.405154016,2023-12-27,9.99,291,6.63,Fillet,N/A
PID109168,Range Player,Fresh Produce,Fruits,2024-04-13,35,3.264393882,2023-12-19,19.4,116,5.52,Ripe,1.209076252
PID109169,Art Range,Deli,Cheese,2024-07-27,69,9.303329882,2023-04-11,1.59,473,7.11,Deli Meats,Hard
PID109170,Play Bar,Deli,Prepared Meats,2024-10-05,75,6.500040744,2023-02-22,37.99,591,6.19,Deli Meats,Hard
PID109171,Kitchen Arm,Dairy Products,Yogurt,2024-03-16,57,5.581677148,2023-08-22,17.52,207,9.99,2.0927474,2%
PID109172,No National,Fresh Produce,Fruits,2024-10-14,84,7.98577022,2023-08-31,18.44,410,5.01,Ripe,3.221387907
PID109173,Military Wear,Ready-to-Eat Meals,Pre-made Salads,2024-12-15,76,7.022565508,2023-10-23,13.71,419,0.11,Pre-made Salads,Gluten-Free
PID109174,Born Newspaper,Deli,Cheese,2024-04-11,47,4.149475309,2023-12-27,40.36,106,0.65,Pre-made Salads,Hard
PID109175,Add Song,Meat and Seafood,Pork,2024-11-06,9,6.448055183,2023-12-07,29.92,335,9.68,Fillet,Fish
PID109176,May Ready,Fresh Produce,Vegetables,2024-04-26,59,6.748699061,2023-04-08,18.72,384,4.61,Unripe,4.594687685
PID109177,Upon Direction,Ready-to-Eat Meals,Pre-packaged Meals,2024-11-29,22,8.684519333,2023-07-22,35.11,496,5.62,Pre-packaged Meals,Vegan
PID109178,Prove Visit,Fresh Produce,Vegetables,2024-12-24,14,8.287160448,2023-08-12,37.47,500,2.34,Ripe,0.3784918756
PID109179,Know Past,Fresh Juices,Freshly Squeezed Juices,2024-07-02,69,5.715503663,2023-06-11,18.11,387,2.18,Freshly Squeezed Juices,Sugar
PID109180,Wife Particularly,Bakery Items,Pastries,2024-10-10,69,0.8423656625,2023-03-05,42.38,585,8.46,Pastries,Cream
PID109181,Note Difficult,Dairy Products,Cream,2024-02-06,96,3.212046187,2023-12-14,9.01,54,9.42,24.69401389,Skim
PID109182,War Buy,Ready-to-Eat Meals,Fresh Pasta,2024-07-17,70,8.513815015,2023-04-18,29.25,456,1.29,Fresh Pasta,Gluten-Free
PID109183,Great Important,Dairy Products,Yogurt,2024-09-30,64,7.851644862,2023-04-28,6.43,521,0.46,1.177877503,Whole
PID109184,Mr Key,Bakery Items,Cakes,2024-06-25,19,3.458820891,2023-03-01,43.25,482,7.52,Cakes,None
PID109185,Senior Question,Bakery Items,Bread,2024-01-14,8,5.975802339,2023-08-12,22.33,155,3.12,Bread,None
PID109186,Respond Consider,Fresh Produce,Vegetables,2024-07-17,83,2.477810566,2023-12-04,21.88,226,2.38,Unripe,9.804643766
PID109187,Smile Himself,Bakery Items,Bread,2024-12-30,18,7.29019479,2023-07-12,19.06,537,5.81,Bread,None
PID109188,Theory Degree,Meat and Seafood,Pork,2024-01-06,31,1.198610184,2023-06-25,34.17,195,6.14,Whole,N/A
PID109189,Approach He,Bakery Items,Pastries,2024-10-07,9,3.178775446,2023-05-03,42.21,523,8.71,Pastries,Cream
PID109190,Who Would,Ready-to-Eat Meals,Pre-packaged Meals,2024-11-09,8,8.888819728,2023-10-18,34.64,388,1.38,Pre-packaged Meals,Vegan
PID109191,Often Peace,Fresh Produce,Vegetables,2024-02-22,78,1.064961354,2023-01-15,14.76,403,6.07,Unripe,9.584606801
PID109192,Matter Business,Deli,Cheese,2024-10-07,50,3.931932319,2023-06-17,20.86,478,7.78,Pre-made Salads,Semi-Soft
PID109193,Way Doctor,Bakery Items,Pastries,2024-12-09,5,4.141246937,2023-07-15,15.68,513,6.64,Pastries,Fruit
PID109194,Many Impact,Fresh Juices,Smoothies,2024-03-04,42,9.036112763,2023-07-29,16.76,219,8.44,Smoothies,None
PID109195,Mind Expert,Fresh Produce,Vegetables,2024-10-15,38,8.146922434,2023-02-05,37.63,618,6.84,Ripe,5.55566075
PID109196,Amount Likely,Meat and Seafood,Beef,2024-06-19,88,8.534704819,2023-10-29,31.98,234,4.49,Whole,N/A
PID109197,Worry Real,Dairy Products,Yogurt,2024-10-01,43,8.155218666,2023-10-11,19.76,356,2.19,23.21770263,Whole
PID109198,Kid Face,Fresh Juices,Smoothies,2024-10-03,22,5.836205096,2023-04-25,23.26,527,9.21,Smoothies,Sugar
PID109199,Short Theory,Meat and Seafood,Shellfish,2024-02-27,65,4.207857802,2023-02-25,1.08,367,5.94,Whole,N/A
PID109200,However Beyond,Meat and Seafood,Beef,2024-08-03,66,5.848851808,2023-03-25,28.26,497,0.93,Ground,Shellfish
PID109201,Pay Purpose,Dairy Products,Yogurt,2024-01-01,72,5.140265641,2023-12-20,36.04,12,2.05,3.854976374,2%
PID109202,Ready All,Deli,Cheese,2024-07-28,23,4.554033404,2023-02-20,17.86,524,8.74,Deli Meats,Hard
PID109203,Model General,Ready-to-Eat Meals,Pre-made Salads,2024-12-29,25,4.408083757,2023-04-30,46.18,609,8.17,Pre-made Salads,Gluten-Free
PID109204,Allow Need,Eggs,Grade,2024-10-26,60,7.49649328,2023-07-04,34.29,480,7.01,Medium,A
PID109205,Right College,Fresh Produce,Vegetables,2024-03-08,49,6.260259978,2023-07-09,32.44,243,1.67,Ripe,1.324533272
PID109206,Production Book,Bakery Items,Cakes,2024-02-08,83,7.355998953,2023-07-24,37.63,199,6.11,Cakes,Fruit
PID109207,First Pass,Bakery Items,Pastries,2024-06-14,22,5.763616659,2023-10-29,15.42,229,2.32,Pastries,Fruit
PID109208,Tv Keep,Eggs,Size,2024-12-05,45,2.217045964,2023-12-18,37.51,353,4.16,Small,A
PID109209,Food Cut,Deli,Pre-made Salads,2024-01-29,59,1.933241956,2023-10-16,19.11,105,3.98,Pre-made Salads,Hard
PID109210,Phone Out,Ready-to-Eat Meals,Fresh Pasta,2024-03-22,47,7.11339756,2023-04-08,10.39,349,8.94,Fresh Pasta,None
PID109211,Money Adult,Meat and Seafood,Beef,2024-03-03,73,3.444201766,2023-03-06,47.29,363,4.23,Fillet,Fish
PID109212,Such Bad,Fresh Juices,Freshly Squeezed Juices,2024-07-15,8,9.387955294,2023-07-10,3.22,371,0.8,Freshly Squeezed Juices,Sugar
PID109213,Professional Require,Bakery Items,Pastries,2024-04-17,75,1.274742084,2023-07-11,9.94,281,1.2,Pastries,Cream
PID109214,Degree Rather,Dairy Products,Cream,2024-03-14,95,1.002031319,2023-10-02,36.03,164,5.03,10.48773949,Skim
PID109215,Party Right,Ready-to-Eat Meals,Fresh Pasta,2024-04-22,61,6.647661604,2023-01-11,2.24,467,2.47,Fresh Pasta,None
PID109216,Institution Stand,Ready-to-Eat Meals,Pre-made Salads,2024-04-01,82,6.126897039,2023-11-24,8.84,129,9.05,Pre-made Salads,Gluten-Free
PID109217,Quite Career,Bakery Items,Cakes,2024-10-07,17,3.378933885,2023-03-10,42.62,577,3.47,Cakes,Fruit
PID109218,Bill Read,Bakery Items,Cakes,2024-07-14,9,9.834751708,2023-02-24,19.9,506,4.56,Cakes,Cream
PID109219,Production Amount,Deli,Prepared Meats,2024-05-14,91,2.432346112,2023-12-26,38.75,140,6.16,Sausages,Hard
PID109220,Responsibility Provide,Eggs,Grade,2024-03-18,57,4.805996704,2023-04-15,6.52,338,8.74,Large,AA
PID109221,Between Range,Dairy Products,Soft Cheeses,2024-12-28,39,0.8721941818,2023-06-04,32.37,573,0.53,2.254982291,2%
PID109222,Agent Image,Ready-to-Eat Meals,Fresh Pasta,2024-05-01,39,9.006424267,2023-02-12,9.12,444,2.69,Fresh Pasta,Vegan
PID109223,Require Worry,Meat and Seafood,Fish,2024-05-07,75,3.804684843,2023-06-20,10.31,322,9.03,Whole,Shellfish
PID109224,Sense Science,Dairy Products,Soft Cheeses,2024-10-18,40,0.5296725234,2023-12-24,41.16,299,9.16,17.35436625,Whole
PID109225,Interview Radio,Fresh Juices,Smoothies,2024-08-14,24,6.15697005,2023-10-02,40.95,317,6.71,Smoothies,Preservatives
PID109226,Away Range,Meat and Seafood,Pork,2024-05-04,45,2.552869112,2023-02-05,5.25,454,1.02,Ground,N/A
PID109227,Ground Generation,Eggs,Size,2024-09-10,47,1.077737636,2023-12-11,28.37,274,3.32,Medium,AA
PID109228,Focus Free,Ready-to-Eat Meals,Fresh Pasta,2024-06-25,31,7.214871961,2023-04-09,12.8,443,2.77,Fresh Pasta,None
PID109229,Answer Hotel,Dairy Products,Yogurt,2024-08-20,95,6.94505163,2023-02-05,33.36,562,3.09,26.15968292,Skim
PID109230,Reach Key,Fresh Produce,Fruits,2024-11-28,28,9.067942672,2023-11-27,49.77,367,0.27,Overripe,8.083047505
PID109231,Piece Pm,Deli,Cheese,2024-06-07,18,8.618088628,2023-07-23,5.31,320,4.12,Pre-made Salads,Hard
PID109232,Girl Moment,Fresh Produce,Fruits,2024-12-01,11,3.364644175,2023-08-23,19.96,466,2.93,Unripe,2.559972212
PID109233,Right Foot,Fresh Produce,Vegetables,2024-03-12,69,3.753336524,2023-11-10,36.08,123,4.19,Ripe,4.357833297
PID109234,Season Plant,Fresh Juices,Smoothies,2024-04-06,14,4.225342098,2023-07-30,49.47,251,3.43,Smoothies,None
PID109235,Language Development,Deli,Pre-made Salads,2024-03-06,69,9.644028507,2023-10-22,29.98,136,5.84,Deli Meats,Soft
PID109236,Little Wide,Meat and Seafood,Pork,2024-09-28,83,9.513557431,2023-05-30,20.27,487,6.12,Fillet,Fish
PID109237,Cup Fact,Bakery Items,Pastries,2024-05-05,52,7.46989606,2023-10-18,3.11,200,4.54,Pastries,None
PID109238,Student Challenge,Dairy Products,Soft Cheeses,2024-03-12,20,6.879748206,2023-02-20,5.46,386,6.9,0.7526201659,Whole
PID109239,As Why,Fresh Produce,Vegetables,2024-02-09,49,4.69108366,2023-07-14,26.55,210,7.37,Overripe,0.5285230088
PID109240,Available Nature,Meat and Seafood,Beef,2024-12-25,52,2.619785558,2023-10-23,33.37,429,5.05,Fillet,Fish
PID109241,Through Hard,Eggs,Grade,2024-09-25,73,0.9354670091,2023-09-30,36.94,361,1.9,Small,AA
PID109242,Detail Order,Deli,Pre-made Salads,2024-06-18,68,2.649582986,2023-03-23,6.38,453,3.79,Pre-made Salads,Semi-Soft
PID109243,Recent Officer,Eggs,Grade,2024-07-07,47,5.036900045,2023-06-08,9.22,395,2.16,Large,AA
PID109244,Every Along,Ready-to-Eat Meals,Pre-made Salads,2024-09-29,59,9.577312034,2023-05-10,14.61,508,5.03,Pre-made Salads,Vegan
PID109245,Require Dream,Dairy Products,Milk,2024-04-11,79,7.653087889,2023-08-09,31.07,246,8.42,24.60514716,Whole
PID109246,Doctor Number,Bakery Items,Cakes,2024-01-30,94,2.440070039,2023-07-17,38.93,197,3.83,Cakes,None
PID109247,Technology Image,Meat and Seafood,Fish,2024-07-15,31,4.141064887,2023-09-02,3.41,317,9.65,Steak,Fish
PID109248,Successful Enter,Deli,Cheese,2024-09-14,26,3.000286238,2023-11-30,43.38,289,5.45,Pre-made Salads,Soft
PID109249,Boy Cup,Dairy Products,Yogurt,2024-07-20,28,1.801860145,2023-05-18,22.22,429,9.7,25.6690527,2%
PID109250,Bed Commercial,Eggs,Grade,2024-03-09,49,4.045087159,2023-05-30,35.31,284,4.6,Large,A
PID109251,View Someone,Meat and Seafood,Chicken,2024-12-22,10,2.137024857,2023-02-10,6.93,681,8.53,Whole,Shellfish
PID109252,Perform Once,Ready-to-Eat Meals,Pre-made Salads,2024-06-07,79,9.333588235,2023-12-22,13.16,168,8.3,Pre-made Salads,Vegan
PID109253,Look Choose,Dairy Products,Soft Cheeses,2024-12-08,43,2.691147005,2023-01-01,14.99,707,9.93,11.4724851,Skim
PID109254,Consumer Ask,Eggs,Size,2024-11-03,66,0.7429651763,2023-06-16,35.16,506,4.68,Medium,A
PID109255,Draw Maybe,Deli,Cheese,2024-02-03,90,5.86400386,2023-04-16,9.33,293,8.88,Pre-made Salads,Soft
PID109256,Hit Answer,Dairy Products,Soft Cheeses,2024-12-14,50,4.057651866,2023-09-01,15.35,470,6.63,4.302246974,2%
PID109257,Born South,Eggs,Grade,2024-03-30,82,5.364443825,2023-02-10,9.84,414,2.61,Large,AA
PID109258,Develop Form,Deli,Pre-made Salads,2024-12-19,74,4.316254098,2023-04-10,40.9,619,0.41,Sausages,Soft
PID109259,Water Chair,Fresh Produce,Vegetables,2024-10-22,62,8.623369802,2023-10-11,14.76,377,8.05,Unripe,2.314539303
PID109260,Media Probably,Meat and Seafood,Chicken,2024-01-17,97,1.426428139,2023-01-26,46.62,356,8.27,Fillet,N/A
PID109261,View Career,Deli,Prepared Meats,2024-02-21,78,6.722124305,2023-06-02,28.61,264,4.86,Deli Meats,Soft
PID109262,Ask Player,Fresh Produce,Vegetables,2024-08-12,97,8.786256163,2023-09-02,27.74,345,5.85,Unripe,8.326519611
PID109263,Common Republican,Fresh Produce,Vegetables,2024-09-09,38,8.384892838,2023-12-09,5.54,275,0.99,Overripe,3.723081766
PID109264,Message Throughout,Meat and Seafood,Beef,2024-06-26,97,2.62118383,2023-12-26,5.7,183,3.26,Ground,Fish
PID109265,Religious Read,Bakery Items,Cakes,2024-10-15,39,4.771970875,2023-11-23,44.36,327,4.89,Cakes,None
PID109266,Challenge Manager,Dairy Products,Milk,2024-10-18,40,2.66824424,2023-04-29,48.86,538,5.77,12.31676621,2%
PID109267,Difficult Life,Fresh Produce,Vegetables,2024-08-24,34,5.403909955,2023-01-28,14.76,574,7.03,Unripe,9.356045771
PID109268,Public Contain,Eggs,Grade,2024-03-29,47,9.615185759,2023-06-17,7.62,286,7.37,Large,A
PID109269,Teacher Approach,Eggs,Size,2024-08-02,10,3.809968531,2023-04-19,32.79,471,8.94,Small,A
PID109270,Ready Class,Eggs,Size,2024-12-11,8,3.720450463,2023-03-24,34.03,628,5.68,Small,AA
PID109271,Republican Do,Fresh Juices,Freshly Squeezed Juices,2024-04-09,66,7.173689037,2023-04-07,27.14,368,2.36,Freshly Squeezed Juices,Sugar
PID109272,Investment Become,Bakery Items,Cakes,2024-10-11,82,3.621137141,2023-03-03,27.55,588,5.47,Cakes,Cream
PID109273,So Center,Eggs,Size,2024-04-12,71,9.053711855,2023-03-14,13.75,395,5.65,Small,AA
PID109274,War Others,Fresh Produce,Fruits,2024-05-25,61,8.156497896,2023-07-27,5.77,303,9.2,Ripe,4.58258085
PID109275,Rise Source,Fresh Juices,Smoothies,2024-03-14,44,3.575698413,2023-04-22,10.93,327,8.36,Smoothies,Sugar
PID109276,Ok Specific,Fresh Produce,Fruits,2024-06-27,98,8.165573908,2023-04-28,7.83,426,5.99,Unripe,2.839521268
PID109277,Southern Positive,Fresh Juices,Smoothies,2024-09-01,33,9.383613251,2023-11-19,9.2,287,0.92,Smoothies,None
PID109278,Some Floor,Eggs,Size,2024-05-03,81,0.717489622,2023-07-17,5.13,291,6.33,Large,A
PID109279,Increase Bed,Eggs,Grade,2024-05-07,92,4.831944813,2023-08-23,35.17,258,3.78,Large,AA
PID109280,Score Identify,Dairy Products,Milk,2024-03-31,26,6.577585051,2023-10-24,41.28,159,6.03,3.161966174,Skim
PID109281,Yourself Space,Meat and Seafood,Beef,2024-09-14,16,4.274969671,2023-10-21,22.92,329,0.18,Fillet,Shellfish
PID109282,Claim Candidate,Dairy Products,Milk,2024-08-02,46,1.62726564,2023-08-16,46.66,352,3.79,2.564359955,2%
PID109283,Memory Mrs,Deli,Cheese,2024-08-09,99,6.49419682,2023-05-07,44.42,460,3.88,Sausages,Soft
PID109284,Town Quite,Deli,Prepared Meats,2024-11-28,27,9.064451219,2023-11-26,27.34,368,0.61,Deli Meats,Soft
PID109285,There Represent,Fresh Juices,Freshly Squeezed Juices,2024-08-22,78,3.93104833,2023-02-13,11.64,556,3.08,Freshly Squeezed Juices,None
PID109286,Close Think,Eggs,Size,2024-03-11,86,6.085468165,2023-11-03,19.93,129,3.5,Large,A
PID109287,Teacher End,Deli,Pre-made Salads,2024-11-18,45,1.218407186,2023-08-20,38.39,456,2.73,Sausages,Soft
PID109288,Spring Beautiful,Fresh Juices,Freshly Squeezed Juices,2024-10-30,99,8.62190138,2023-11-22,44.12,343,4.63,Freshly Squeezed Juices,None
PID109289,Discussion Hair,Eggs,Grade,2024-03-11,97,4.535805386,2023-07-28,2.73,227,8.13,Small,AA
PID109290,Base Place,Meat and Seafood,Shellfish,2024-12-25,74,6.767384103,2023-05-16,32.74,589,5.6,Fillet,N/A
PID109291,Environment Under,Bakery Items,Bread,2024-05-08,16,4.802657716,2023-05-14,8.3,360,0.33,Bread,Fruit
PID109292,Work Another,Fresh Juices,Freshly Squeezed Juices,2024-03-12,100,5.785199295,2023-12-28,22.07,75,5.06,Freshly Squeezed Juices,None
PID109293,Bank Magazine,Eggs,Size,2024-01-03,84,8.346996913,2023-01-12,22.32,356,9.55,Large,A
PID109294,Especially People,Dairy Products,Cream,2024-05-11,63,7.96244368,2023-11-21,20.11,172,7.08,21.72123959,Skim
PID109295,Base Collection,Eggs,Size,2024-01-18,95,1.039373935,2023-06-08,38.48,224,8.62,Large,AA
PID109296,Parent Ready,Ready-to-Eat Meals,Pre-packaged Meals,2024-11-16,73,9.592075775,2023-07-05,40.65,500,0.15,Pre-packaged Meals,Vegan
PID109297,Consider Other,Ready-to-Eat Meals,Fresh Pasta,2024-12-28,19,7.376132407,2023-03-31,38.6,638,9.13,Fresh Pasta,None
PID109298,Stage Area,Fresh Juices,Smoothies,2024-07-08,73,4.411457218,2023-03-22,12.32,474,8.01,Smoothies,Sugar
PID109299,Hour Trip,Bakery Items,Cakes,2024-03-28,8,6.120743248,2023-12-14,25.6,105,7,Cakes,Cream
PID109300,School Kitchen,Fresh Juices,Freshly Squeezed Juices,2024-04-10,56,0.753758956,2023-01-06,19.64,460,2.43,Freshly Squeezed Juices,Sugar
PID109301,Space Enjoy,Bakery Items,Bread,2024-02-27,94,7.744242043,2023-12-19,43.39,70,8.98,Bread,Cream
PID109302,Morning Class,Ready-to-Eat Meals,Fresh Pasta,2024-11-06,27,1.85940943,2023-02-01,45.57,644,6.26,Fresh Pasta,None
PID109303,Above Order,Deli,Cheese,2024-04-27,68,3.030802963,2023-03-14,18.63,410,9.96,Sausages,Soft
PID109304,Part Structure,Fresh Juices,Freshly Squeezed Juices,2024-04-08,16,0.6983425686,2023-09-26,21.95,195,3.93,Freshly Squeezed Juices,Sugar
PID109305,Every Your,Bakery Items,Bread,2024-05-08,98,7.767298745,2023-05-26,40.46,348,2.51,Bread,None
PID109306,Project Value,Eggs,Size,2024-12-20,67,2.790835028,2023-09-11,26.95,466,5.58,Small,AA
PID109307,Improve Former,Fresh Juices,Smoothies,2024-08-25,93,3.842188569,2023-04-19,2.69,494,0.87,Smoothies,Preservatives
PID109308,Expect National,Dairy Products,Milk,2024-12-23,27,8.499825317,2023-08-28,25.88,483,6.88,11.64580308,Skim
PID109309,Lawyer Full,Fresh Produce,Fruits,2024-05-29,90,3.383756143,2023-12-26,44.16,155,2.41,Unripe,0.2104192756
PID109310,Any Collection,Bakery Items,Bread,2024-01-29,66,1.694326331,2023-01-17,24.97,377,6.14,Bread,None
PID109311,Base Situation,Fresh Produce,Fruits,2024-04-30,47,2.39441937,2023-03-13,40.55,414,9.85,Overripe,9.804383753
PID109312,Eat Speak,Deli,Cheese,2024-04-10,32,1.716712579,2023-10-18,42.64,175,8.69,Pre-made Salads,Semi-Soft
PID109313,Attorney Above,Deli,Pre-made Salads,2024-06-02,44,4.257095751,2023-09-30,40.81,246,9.76,Pre-made Salads,Semi-Soft
PID109314,Bad Policy,Bakery Items,Bread,2024-03-14,95,5.294623226,2023-03-01,18.06,379,2.83,Bread,None
PID109315,Tv Own,Deli,Pre-made Salads,2024-04-23,66,1.582432231,2023-09-17,45.98,219,3.15,Pre-made Salads,Semi-Soft
PID109316,Per Wish,Meat and Seafood,Fish,2024-05-05,64,2.845997543,2023-04-18,8.36,383,1.45,Fillet,N/A
PID109317,Gas Sound,Bakery Items,Bread,2024-04-25,51,9.994500139,2023-04-05,38.73,386,6.81,Bread,None
PID109318,Assume Event,Fresh Juices,Freshly Squeezed Juices,2024-08-01,22,1.482314815,2023-01-20,31.74,559,5.69,Freshly Squeezed Juices,Preservatives
PID109319,Together Thing,Deli,Cheese,2024-01-28,91,8.55083202,2023-04-17,15.78,286,5.75,Sausages,Hard
PID109320,Tree Partner,Deli,Pre-made Salads,2024-11-05,100,3.154874959,2023-02-07,21.46,637,3.88,Sausages,Semi-Soft
PID109321,Each News,Fresh Produce,Vegetables,2024-12-28,32,2.836000833,2023-12-24,26.81,370,0.14,Overripe,9.359368604
PID109322,Too Exist,Fresh Produce,Fruits,2024-08-21,68,8.447013666,2023-02-02,11.8,566,1.25,Overripe,0.8879083667
PID109323,Cultural Structure,Meat and Seafood,Shellfish,2024-05-08,55,1.879721839,2023-07-10,41.78,303,8.41,Ground,Fish
PID109324,Goal Expect,Ready-to-Eat Meals,Fresh Pasta,2024-04-16,15,8.611087972,2023-09-22,49.48,207,0.13,Fresh Pasta,None
PID109325,International Surface,Bakery Items,Cakes,2024-06-22,73,8.728814476,2023-02-06,8.18,502,5.27,Cakes,Fruit
PID109326,Kind Mouth,Fresh Juices,Freshly Squeezed Juices,2024-06-28,11,4.421611478,2023-03-11,34.12,475,7.39,Freshly Squeezed Juices,Preservatives
PID109327,Brother Owner,Eggs,Size,2024-10-02,78,4.079574375,2023-10-17,5.2,351,0.35,Large,A
PID109328,Her After,Dairy Products,Cream,2024-11-08,58,9.868362739,2023-12-24,23.46,320,4.85,7.818254691,Whole
PID109329,Who Enough,Ready-to-Eat Meals,Pre-made Salads,2024-01-27,90,8.18621628,2023-02-28,36.45,333,4.75,Pre-made Salads,Gluten-Free
PID109330,Let Direction,Bakery Items,Bread,2024-11-22,17,5.750733312,2023-12-27,35.05,331,8.4,Bread,None
PID109331,Fast Either,Deli,Prepared Meats,2024-01-13,92,0.7669763098,2023-06-26,7.66,201,0.91,Sausages,Hard
PID109332,Experience Write,Fresh Produce,Vegetables,2024-03-14,24,1.689430083,2023-02-10,19.46,398,9.73,Ripe,1.091716705
PID109333,Kitchen Training,Fresh Juices,Smoothies,2024-12-25,10,8.310979794,2023-07-14,44.32,530,5.96,Smoothies,Sugar
PID109334,From Mrs,Deli,Prepared Meats,2024-06-19,75,3.192578016,2023-03-14,46.54,463,6.01,Pre-made Salads,Semi-Soft
PID109335,Interest To,Ready-to-Eat Meals,Pre-packaged Meals,2024-07-08,74,9.411455554,2023-10-28,35.16,254,3.84,Pre-packaged Meals,None
PID109336,Call That,Dairy Products,Cream,2024-04-18,60,2.312233934,2023-08-11,13.71,251,1.14,26.88383797,Whole
